P-core 3 [°C],P-core 1 T1 C0 Ocupação [%],PCH Temperatura [°C],Memória física utilizada [MB],Time,P-core 2 T0 Uso [%],GPU Core (NVVDD) Saida de Energia [W].1,E-core 7 C1 Ocupação [%],Potência das linhas GPU (avg) [W],E-core 4 Relógio [MHz],Core C0 Ocupação (avg) [%],E-core 6 T0 Relógio efetivo [MHz],P-core 1 [°C],Potência de núcleo GT [W],E-core 7 T0 Utilização [%],E-core 7 Distância para TjMAX [°C],Atividade de leitura [%],GPU Core (NVVDD) Entrada de energia (sum) [W],P-core 2 T0 Utilização [%],Relógios núcleo (avg) [MHz],P-core 2 T0 Relógio efetivo [MHz],SPD Hub Temperatura [°C],P-core 1 T0 C0 Ocupação [%],Uso de memória GPU [%],P-core 0 C7 Ocupação [%],E-core 5 [°C],Distância do núcleo para TjMAX (avg) [°C],E-core 7 [°C],P-core 0 T0 Uso [%],CPU Inteira [°C],iGPU VID [V],Temperatura do disco [°C],Potência total da CPU [W],P-core 1 T0 Relógio efetivo [MHz],Memória GPU alocada [MB],P-core 1 T1 Uso [%],Memória virtual disponível [MB],P-core 3 T0 Uso [%],P-core 0 [°C],P-core 0 C6 Ocupação [%],Core C7 Ocupação (avg) [%],E-core 5 T0 Utilização [%],P-core 2 C7 Ocupação [%],Carga do núcleo da GPU [%],P-core 1 Relógio [MHz],Temperatura de ponto quente da GPU [°C],P-core 0 Distância para TjMAX [°C],P-core 2 VID [V],Taxa de download atual [KB/s],P-core 3 C1 Ocupação [%],E-core 7 T0 C0 Ocupação [%],E-core 6 Distância para TjMAX [°C],Taxa de upload atual [KB/s],Carga do barramento GPU [%],Taxa de leituras [MB/s],E-core 7 T0 Relógio efetivo [MHz],P-core 2 T1 C0 Ocupação [%],GPU Render/Computing Uso [%],P-core 0 T0 Utilização [%],Uso máximo de CPU / thread [%],Memória física disponível [MB],E-core 6 T0 Utilização [%],E-core 4 [°C],Package C6 Ocupação [%],Memória virtual comprometida [MB],Carga da memória virtual [%],Utilização do arquivo de paginação [%],CPU Inteira [°C].1,E-core 4 Relação [x],P-core 3 T1 Utilização [%],Core C6 Ocupação (avg) [%],P-core 0 T1 Utilização [%],GPU Potência [W],P-core 3 Relação [x],P-core 3 Distância para TjMAX [°C],GPU PCIe +3 3V Entrada de energia (est) [W],Package C3 Ocupação [%],P-core 3 T1 C0 Ocupação [%],P-core 2 Relação [x],E-core 4 T0 Utilização [%],E-core 5 C1 Ocupação [%],Atividade de gravação [%],P-core 3 T1 Relógio efetivo [MHz],Memória GPU disponível [MB],Temperatura de junção da memória GPU [°C],P-core 1 C6 Ocupação [%],P-core 2 [°C],Atividade total [%],Potência do System Agent [W],Potência de núcleos IA [W],Relógios efetivos núcleo (avg) [MHz],E-core 5 Relógio [MHz],E-core 5 T0 C0 Ocupação [%],CPU IA Cores [°C],E-core 6 C1 Ocupação [%],E-core 7 C6 Ocupação [%],Page File Used [MB],Potência total do sistema [W],GPU Core Voltage [V],GPU 12VHPWR Potência [W],P-core 1 Distância para TjMAX [°C],E-core 4 Distância para TjMAX [°C],E-core 5 C6 Ocupação [%],E-core 5 Relação [x],P-core 3 T0 C0 Ocupação [%],E-core 6 C6 Ocupação [%],P-core 0 T1 C0 Ocupação [%],Utilização de D3D GPU [%].1,E-core 6 VID [V],P-core 0 T0 Relógio efetivo [MHz],Temperatura do disco 3 [°C],P-core 2 T0 C0 Ocupação [%],Relógio de vídeo GPU [MHz],GPU Crossbar Relógio [MHz],E-core 4 T0 Uso [%],P-core 0 Relógio [MHz],P-core 3 T1 Uso [%],P-core 3 C7 Ocupação [%],P-core 1 C1 Ocupação [%],E-core 7 T0 Uso [%],Núcleo máximo [°C],VR VCC Temperatura (SVID) [°C],Utilização de D3D GPU [%],E-core 5 T0 Uso [%],P-core 1 T0 Utilização [%],Potência do restante do chip [W],GPU FBVDD Tensão de entrada [V],E-core 6 [°C],P-core 2 C6 Ocupação [%],Core C1 Ocupação (avg) [%],Utilização do núcleo (avg) [%],Relógio de memória GPU [MHz],Uso do núcleo (avg) [%],GPU Clock [MHz].1,P-core 2 Distância para TjMAX [°C],VR VCC Corrente (SVID IOUT) [A],Package C2 Ocupação [%],P-core 0 Relação [x],P-core 2 T1 Uso [%],E-core 5 Distância para TjMAX [°C],Fonte PP de entrada GPU Potência (sum) [W],Uso total da GPU [%],Temperatura do disco 2 [°C],Utilizações de D3D GPU (avg) [%],GPU Core Temperatura [°C],E-core 5 T0 Relógio efetivo [MHz],P-core 3 Relógio [MHz],P-core 0 C1 Ocupação [%],P-core 1 C7 Ocupação [%],GPU FBVDD Voltagemm de saída [V],E-core 7 VID [V],P-core 2 C1 Ocupação [%],IGPU Potência [W],Uncore Relação [x],PCI Express Error Counters (avg) [],P-core 0 T1 Uso [%],P-core 3 T0 Utilização [%],Relação do relógio do núcleo (avg) [x],P-core 2 T1 Relógio efetivo [MHz],E-core 4 T0 Relógio efetivo [MHz],Date,E-core 4 VID [V],Temperaturas centrais (avg) [°C],Total upload [MB],GPU 12VHPWR Voltagem [V],E-core 4 C1 Ocupação [%],Memória dinâmica D3D GPU [MB],E-core 6 T0 C0 Ocupação [%],Carga da memória física [%],GPU Core (NVVDD) Saida de Energia [W],P-core 2 T1 Utilização [%],E-core 4 T0 C0 Ocupação [%],P-core 1 Relação [x],Velocidade do link PCIe [GT/s],GPU FBVDD Saida de Energia [W],Package C8 Ocupação [%],Uso total da CPU [%],Core VIDs (avg) [V],Ring/LLC Relógio [MHz],CPU GT Cores (gráficos) [°C],P-core 0 T0 C0 Ocupação [%],Taxa de gravações [MB/s],E-core 4 C6 Ocupação [%],GPU Clock [MHz],P-core 3 C6 Ocupação [%],Recovery Count [],Uncore VID [V],E-core 7 Relógio [MHz],Relógio de memória GPU [MHz].1,GPU FBVDD Entrada de energia [W],P-core 1 T1 Utilização [%],E-core 6 Relógio [MHz],Temperatura GPU [°C],Memória dedicada D3D GPU [MB],Limite térmico da GPU [°C],P-core 1 VID [V],P-core 0 T1 Relógio efetivo [MHz],P-core 3 VID [V],E-core 5 VID [V],Memória dinâmica D3D GPU [MB].1,E-core 6 Relação [x],E-core 7 Relação [x],P-core 1 T1 Relógio efetivo [MHz],Utilização total da CPU [%],P-core 3 T0 Relógio efetivo [MHz],P-core 0 VID [V],Relógio efetivo médio [MHz],P-core 2 Relógio [MHz],E-core 6 T0 Uso [%],P-core 1 T0 Uso [%]
44,0.0,43.0,4686,21:41:6.358,11.8,0.0,0.0,5.525,1097.3,4.1,49.0,44,0.007,6.6,54,0.2,0.0,6.5,1371.6,152.8,41.5,17.2,0.0,96.8,46,55,46,0.4,48,0.0,36,4.673,208.0,0,0.0,12090,4.3,46,0.0,69.9,0.1,57.1,0.0,1396.6,0.0,54,0.705,0.0,1.7,10.0,54,0.0,0.0,0.068,110.3,0.0,0.4,0.2,16.3,3209,2.8,46,0.0,8605,41.5,4.2,48,11.0,0.0,47.7,0.0,0.0,14.0,56,0.0,6.3,0.0,19.0,1.3,0.0,0.6,0.5,0,0.0,0.0,44,0.8,3.098,1.058,48.4,1097.3,0.1,47,0.0,89.8,543,1.983,0.0,0.0,56,54,99.9,11.0,1.3,95.2,0.0,0.0,0.689,4.0,40,12.3,0.0,0.0,2.1,1895.4,0.2,96.0,47.1,11.1,46,48,1.8,1.7,8.6,0.137,0.0,46,0.0,9.6,2.3,42.0,4.4,0.0,56,1.875,10.4,19.0,0.0,54,0.0,1.1,36,0.3,46,0.9,1396.6,2.6,29.7,0.0,0.684,25.6,4.669,8.0,1,0.2,0.8,13.8,0.5,36.9,21.6.2026,0.786,45,5,0.0,0.0,544,4.5,59.3,0.0,0.0,3.2,14.0,0.0,0.0,0.0,4.4,0.73,798.0,48,0.3,0.019,96.7,350.0,0.0,0,0.646,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,0.785,0.4,0.695,0.714,0,11.0,11.0,0.5,2.3,17.0,0.781,42.2,1895.4,4.9,16.3
43,0.0,44.0,4687,21:41:7.354,7.7,0.0,0.0,5.525,1895.4,2.9,37.0,44,0.0,0.9,53,0.4,0.0,5.8,2020.1,123.1,41.5,15.2,0.0,89.8,47,55,47,1.5,46,0.0,36,3.556,186.6,0,0.0,12091,0.7,45,0.0,79.3,0.0,73.8,0.0,2793.2,0.0,55,0.804,0.4,0.3,1.6,55,1.7,0.0,0.152,17.1,0.0,0.0,1.6,27.6,3207,1.8,47,1.5,8604,41.5,4.2,47,19.0,0.0,49.0,0.0,0.0,14.0,57,0.0,23.7,0.0,28.0,2.4,0.0,0.3,0.4,0,0.0,0.0,45,0.7,2.366,0.833,38.1,1795.6,0.0,47,0.0,98.3,543,1.614,0.0,0.0,56,53,99.9,18.0,1.4,96.4,0.1,0.0,0.691,29.4,40,8.0,0.0,0.0,0.0,3291.9,0.0,98.0,22.6,0.0,47,48,0.2,0.0,8.8,0.08,0.0,45,0.0,5.6,1.9,42.0,4.5,0.0,55,1.25,11.7,33.0,27.6,53,0.0,0.1,36,0.0,46,0.5,1396.6,6.6,55.4,0.0,0.691,15.0,3.588,8.0,1,0.0,1.3,20.2,0.4,30.1,21.6.2026,0.766,45,5,0.0,0.0,544,3.4,59.3,0.0,0.0,2.7,28.0,0.0,0.0,9.9,4.5,0.757,798.0,46,2.3,0.073,97.2,350.0,0.0,0,0.646,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,0.809,0.7,0.684,0.746,0,11.0,11.0,0.4,1.9,31.3,0.867,40.3,2793.2,2.2,14.0
53,0.1,44.0,4687,21:41:8.364,11.4,0.0,0.0,5.525,1097.3,4.3,112.1,44,0.008,6.6,53,0.0,0.0,5.9,1621.0,146.9,41.5,15.4,0.0,97.1,47,53,47,1.0,46,0.0,36,4.861,166.5,0,0.0,12091,2.3,44,0.0,63.0,0.1,59.2,0.0,1396.6,0.0,56,0.693,5.6,4.4,10.6,53,3.5,0.0,0.07,119.0,0.0,0.5,0.4,20.4,3208,6.0,47,0.2,8604,41.5,4.2,45,11.0,0.0,47.2,0.0,0.0,44.0,47,0.0,0.0,0.0,14.0,0.2,0.0,0.0,0.5,0,0.0,0.0,44,0.0,3.114,1.222,52.1,1097.3,0.1,45,0.0,89.1,543,1.946,0.0,0.0,56,53,99.9,11.0,2.9,89.3,0.0,0.0,1.021,8.8,40,11.5,0.0,0.0,20.4,1396.6,6.3,92.0,77.9,12.5,53,47,1.8,0.5,6.8,0.135,0.0,47,0.0,13.7,2.3,42.0,6.7,0.0,56,5.0,0.7,14.0,0.0,53,0.0,1.2,36,0.3,45,0.8,4389.3,1.9,3.8,0.0,1.023,25.5,4.826,13.0,1,0.5,1.3,16.2,0.5,3.7,21.6.2026,1.047,47,5,0.0,0.0,544,10.2,59.3,0.0,0.0,0.3,14.0,0.0,0.0,0.5,6.7,0.915,1296.8,45,0.5,0.0,99.6,350.0,0.0,0,0.716,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,0.688,0.4,1.042,1.032,0,11.0,11.0,1.1,2.3,65.1,0.775,39.4,1396.6,10.4,15.2
43,0.0,44.0,4687,21:41:9.382,4.6,0.0,0.0,5.525,1097.3,3.6,71.4,44,0.006,1.2,55,0.0,0.0,3.8,1371.6,89.4,41.5,29.5,0.0,94.8,45,56,45,0.4,46,0.0,37,5.771,837.5,0,0.0,12092,1.3,45,0.0,83.3,0.0,93.6,0.0,1895.4,0.0,55,0.701,0.0,0.0,1.9,55,0.0,0.0,0.0,21.6,0.0,0.4,0.4,44.4,3208,4.3,45,7.4,8603,41.5,4.2,46,11.0,0.0,49.4,0.0,0.0,14.0,57,0.0,9.3,0.0,19.0,0.3,0.0,0.7,0.4,0,0.0,4.5,44,0.7,2.532,2.808,87.1,1097.3,0.0,45,0.0,98.0,543,1.943,0.0,0.0,56,55,99.9,11.0,0.3,93.2,0.0,0.0,0.686,10.7,40,4.4,0.0,0.0,3.3,1396.6,1.5,99.3,15.1,1.8,45,47,1.5,0.0,32.9,0.12,0.0,45,0.0,2.4,3.7,42.0,7.9,0.0,56,1.25,19.2,14.0,44.4,55,0.0,1.0,37,0.3,45,0.5,1396.6,4.4,45.5,0.0,0.701,0.0,5.802,8.0,1,1.5,1.7,13.8,0.6,4.6,21.6.2026,0.709,44,5,0.0,0.0,544,6.4,59.3,0.0,0.0,0.4,19.0,0.0,0.0,8.7,7.9,0.704,798.0,46,0.4,0.031,99.6,350.0,0.0,0,0.646,1097.3,0.0,0.0,0.1,1097.3,0.0,0,0.0,0.709,0.4,0.684,0.759,0,11.0,11.0,0.6,3.7,7.8,0.685,95.2,1895.4,7.0,29.0
82,67.3,44.0,4809,21:41:10.403,75.6,0.0,6.6,5.525,1097.3,70.2,2159.4,80,0.002,115.5,34,5.7,0.0,119.3,2294.4,3090.3,41.5,74.6,0.0,18.5,66,28,66,75.1,93,0.0,36,42.392,2980.6,0,82.4,11930,73.3,80,0.2,15.9,112.5,19.4,0.0,4189.8,0.0,20,1.027,0.2,3.5,69.1,34,0.2,0.0,1.188,2137.2,66.7,0.1,119.4,82.4,3086,116.8,66,0.0,8765,42.3,4.2,91,11.0,108.5,12.1,107.6,0.0,14.0,18,0.0,0.0,68.4,42.0,112.4,7.7,0.5,2811.3,0,0.0,0.1,69,6.1,3.055,38.851,2643.7,1097.3,66.7,91,6.5,23.9,543,10.207,0.0,0.0,20,34,25.1,11.0,73.2,21.8,68.0,0.0,1.026,3085.2,40,75.5,0.0,0.0,66.8,4189.8,69.0,21.3,17.5,69.2,82,47,0.4,82.3,115.2,0.171,0.0,66,0.3,7.1,113.0,42.0,73.0,0.0,31,46.876,0.6,42.0,67.3,34,0.0,0.2,36,0.1,51,2080.4,1396.6,3.3,4.4,0.0,1.026,3.7,41.726,36.0,1,68.6,116.2,23.0,2743.7,2078.9,21.6.2026,1.023,72,5,0.0,7.7,544,71.2,60.9,0.0,105.8,66.7,42.0,0.0,0.0,1.8,73.0,1.015,3591.2,50,74.8,0.013,25.2,350.0,0.2,0,0.931,1097.3,0.0,0.0,106.7,1097.3,0.0,0,0.0,1.012,2783.9,0.983,1.026,0,11.0,11.0,2763.9,113.0,3009.8,0.998,2742.8,4189.8,71.6,74.6
46,72.9,43.0,4681,21:41:11.412,74.7,0.0,13.7,5.525,1097.3,72.8,2248.7,47,0.007,121.4,52,0.0,0.0,116.1,1371.6,2986.0,41.2,78.3,0.0,8.1,48,53,48,74.6,48,0.0,37,40.394,3019.5,0,67.2,12104,70.8,48,0.0,5.9,120.4,3.3,0.0,1895.4,0.0,52,0.703,0.1,9.5,72.0,52,0.0,0.0,0.0,2234.1,70.6,0.5,114.1,78.2,3214,122.1,48,0.0,8591,41.5,4.2,48,11.0,109.0,8.3,113.8,0.0,19.0,54,0.0,0.0,70.0,14.0,116.8,8.4,0.0,2816.8,0,0.0,0.0,46,0.0,3.334,36.374,2679.4,1097.3,71.2,48,9.1,13.8,543,10.278,0.0,0.0,53,52,20.1,11.0,71.3,16.6,72.8,0.0,0.714,2931.4,39,75.2,0.0,0.0,71.1,1396.6,67.9,10.9,13.0,71.6,48,48,1.6,70.8,118.0,0.211,0.0,48,1.0,12.1,115.4,42.0,71.4,0.0,54,5.0,0.1,14.0,63.7,52,0.0,1.2,37,0.3,48,2217.3,1895.4,9.3,1.3,0.0,0.714,16.8,40.99,14.0,1,71.8,111.0,13.8,2848.7,2145.9,21.6.2026,0.7,47,5,0.0,17.2,544,73.7,59.2,0.0,110.2,71.1,19.0,0.0,0.0,0.0,71.4,0.715,1396.6,48,74.7,0.0,10.5,350.0,4.4,0,0.668,1097.3,0.0,0.0,112.1,1097.3,0.0,0,0.0,0.703,2943.4,0.706,0.714,0,11.0,11.0,2896.5,115.4,2864.3,0.767,2767.0,1396.6,73.8,78.2
43,0.0,43.0,4681,21:41:12.421,9.3,0.0,0.0,5.525,1097.3,2.7,20.8,46,0.004,1.0,54,0.2,0.0,5.6,1508.8,135.0,41.2,16.9,0.0,97.6,46,55,46,1.3,46,0.0,37,3.95,212.2,0,0.0,12103,0.0,45,0.0,75.5,0.1,74.1,0.0,1396.6,0.0,55,0.669,0.2,3.9,1.7,54,0.2,0.0,0.016,18.5,0.0,0.3,0.3,16.6,3214,1.2,45,5.0,8592,41.5,4.2,46,11.0,0.0,49.5,0.0,0.0,19.0,57,0.0,1.7,0.0,14.0,0.1,0.0,0.0,0.4,0,0.0,0.0,44,0.2,2.401,1.12,36.8,1895.4,0.1,46,0.0,98.2,543,1.397,0.0,0.0,54,55,99.9,19.0,2.1,98.0,0.1,0.0,0.763,6.7,39,8.7,0.0,0.0,0.0,1396.6,0.0,93.6,41.2,2.3,46,48,1.2,0.7,9.1,0.11,0.0,46,0.0,7.7,1.6,42.0,3.6,0.0,56,5.0,9.9,14.0,6.4,54,0.0,0.8,37,0.2,46,1.1,1895.4,1.4,36.6,0.0,0.688,15.0,3.98,8.0,1,3.7,1.8,15.1,0.4,1.4,21.6.2026,0.683,45,5,0.0,0.0,544,1.9,59.2,0.0,0.0,0.1,14.0,0.0,0.0,15.7,3.6,0.708,798.0,46,0.7,0.037,99.8,350.0,0.0,0,0.626,1097.3,0.0,0.0,0.0,1895.4,0.0,0,0.0,0.664,0.8,0.709,0.763,0,19.0,11.0,0.4,1.6,43.6,0.723,40.2,1396.6,2.5,16.6
41,0.0,44.0,4680,21:41:13.417,9.8,0.0,0.0,5.525,1097.3,2.7,25.6,44,0.002,0.6,55,0.1,0.0,6.8,1621.0,163.2,41.2,16.0,0.0,97.6,45,56,45,1.3,46,0.0,36,3.688,210.1,0,14.1,12104,37.7,45,0.0,80.4,0.0,85.1,0.0,2194.6,0.0,55,0.727,0.0,0.0,1.4,55,0.0,0.0,0.129,14.5,0.1,0.2,0.2,37.7,3215,1.4,45,1.2,8591,41.5,4.2,46,11.0,0.0,49.2,0.0,0.0,20.0,59,0.0,13.0,0.0,21.0,1.2,0.0,0.2,0.4,0,0.0,0.0,44,0.3,2.43,0.869,37.2,1995.1,0.0,46,0.0,98.5,543,1.485,0.0,0.0,56,55,99.9,20.0,0.5,97.3,0.0,0.0,0.717,3.1,40,10.2,0.0,0.0,2.8,1396.6,5.2,99.3,39.7,3.2,45,47,0.7,0.0,8.9,0.092,0.0,45,0.0,5.5,1.6,42.0,8.6,0.0,56,2.5,7.3,14.0,9.2,55,0.0,0.4,36,0.1,46,0.5,1995.1,1.9,39.5,0.0,0.686,2.1,3.689,16.0,1,0.0,0.2,16.2,0.8,22.0,21.6.2026,0.719,44,5,0.0,0.0,544,2.5,59.2,0.0,0.0,2.0,22.0,0.0,0.0,14.5,8.6,0.724,1596.1,46,0.2,0.071,97.9,350.0,0.0,0,0.688,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,0.732,0.4,0.719,0.772,0,11.0,11.0,0.3,1.6,5.9,0.726,40.7,2094.9,3.3,16.0
43,0.0,44.0,4680,21:41:14.415,8.4,0.0,0.0,5.525,1097.3,3.0,31.6,45,0.008,3.8,55,1.1,0.0,4.3,1521.3,101.6,41.2,16.5,0.0,97.6,45,56,45,0.0,46,0.0,36,4.016,197.0,0,0.0,12104,5.6,44,0.0,75.8,0.3,73.8,0.0,1895.4,0.0,56,0.721,0.1,0.0,5.7,55,0.0,0.0,0.036,64.0,0.0,0.5,0.2,14.7,3215,1.4,45,9.9,8591,41.5,4.2,46,11.0,0.0,48.8,0.0,0.0,20.0,57,0.0,1.1,0.0,20.0,0.3,0.0,0.7,0.4,0,0.0,0.0,44,1.7,2.699,0.853,35.2,1097.3,0.4,45,0.0,94.2,543,1.535,0.0,0.0,55,55,99.5,11.0,1.1,96.8,0.0,0.0,0.692,1.6,40,8.3,0.0,0.0,0.0,1895.4,0.2,98.3,44.7,4.9,45,47,1.8,2.1,8.3,0.128,0.0,45,0.0,7.7,1.6,42.0,3.1,0.0,56,1.875,12.0,19.0,0.2,55,0.0,1.2,36,0.3,45,4.9,1995.1,1.9,33.4,0.0,0.692,15.1,3.993,13.0,1,0.2,0.7,15.2,0.5,4.4,21.6.2026,0.688,44,5,0.0,0.0,544,2.9,59.2,0.0,0.0,0.3,19.0,0.0,0.0,4.6,3.1,0.712,1296.8,45,0.2,0.02,99.6,350.0,0.0,0,0.663,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,0.711,0.4,0.713,0.682,0,11.0,11.0,0.4,1.6,16.1,0.797,32.7,1995.1,0.9,14.7
43,0.0,44.0,4680,21:41:15.420,6.4,0.0,0.0,5.525,1795.6,2.9,74.5,44,0.003,2.6,56,0.0,0.0,3.5,1558.7,81.5,41.2,15.1,0.0,92.6,44,56,44,0.9,45,0.0,36,3.567,213.7,0,29.5,12102,0.0,44,0.0,81.3,0.3,85.2,0.0,1396.6,0.0,56,0.67,0.2,0.0,4.2,56,0.2,0.0,0.0,46.2,0.0,0.2,0.4,29.5,3215,4.6,44,4.0,8593,41.5,4.2,45,18.0,0.0,48.3,0.0,0.0,18.0,57,0.0,3.1,0.0,14.0,0.6,0.0,0.0,0.4,0,0.0,0.0,42,0.0,2.245,0.93,37.8,1795.6,0.5,45,0.0,95.6,543,1.282,0.0,0.0,56,56,99.5,18.0,0.8,92.7,0.0,0.0,0.687,10.0,39,6.4,0.0,0.0,1.1,1396.6,0.0,98.8,31.4,4.4,44,47,1.0,0.0,8.8,0.1,0.0,44,0.0,5.4,1.8,42.0,5.4,0.0,58,3.125,12.9,14.0,0.3,56,0.0,0.6,36,0.2,48,5.6,1795.6,6.2,48.5,0.0,0.747,5.5,3.553,8.0,1,0.0,0.4,15.6,0.6,9.7,21.6.2026,0.752,44,5,0.0,0.0,544,6.8,59.2,0.0,0.0,0.8,14.0,0.0,0.0,21.5,5.4,0.719,798.0,45,0.7,0.0,99.0,350.0,0.0,0,0.646,1795.6,0.0,0.0,0.0,1097.3,0.0,0,0.0,0.75,0.4,0.705,0.747,0,11.0,18.0,0.4,1.8,10.0,0.69,33.2,1396.6,7.7,14.4
60,13.0,44.0,5148,21:41:16.415,21.6,0.0,0.0,5.525,1097.3,16.4,420.9,58,0.004,20.7,46,0.0,0.0,29.1,2269.4,746.7,41.2,31.4,0.0,84.3,54,45,54,10.5,58,0.0,36,7.837,846.0,0,32.6,10270,38.3,54,0.1,68.4,20.3,72.6,0.0,3192.2,0.0,46,0.924,0.0,0.0,14.2,46,0.0,0.0,0.0,382.1,13.4,0.2,17.2,38.3,2747,22.8,54,1.0,10425,50.3,4.2,59,11.0,16.7,43.3,16.2,0.0,37.0,40,0.0,18.1,12.9,34.0,20.1,0.0,0.3,432.2,0,0.0,2.9,54,0.3,2.669,4.674,488.5,1097.3,13.3,59,0.1,85.6,543,2.47,0.0,0.0,42,46,86.4,11.0,19.3,82.0,12.5,0.0,0.874,328.6,39,22.6,0.0,0.0,14.2,3491.5,13.9,79.7,24.6,13.9,60,47,0.9,15.6,33.3,0.172,0.0,54,2.9,3.3,21.4,42.0,19.4,0.0,46,50.626,8.1,35.0,13.3,46,0.0,0.6,36,0.2,45,371.1,3691.0,1.8,37.0,0.0,0.889,0.1,6.991,30.0,1,12.4,25.9,22.8,451.6,366.7,21.6.2026,0.889,55,5,0.0,0.0,544,17.6,65.2,0.0,17.5,13.1,32.0,0.0,0.0,6.3,19.4,0.908,2992.7,45,13.2,0.006,86.5,350.0,0.0,0,0.896,1097.3,0.0,0.0,16.6,1097.3,0.0,0,0.0,0.898,417.1,0.919,0.884,0,11.0,11.0,430.5,21.3,668.0,0.984,505.9,3391.7,17.4,28.8
63,76.5,43.0,6180,21:41:17.439,79.7,0.0,14.4,5.525,2992.7,79.5,2237.7,62,0.008,123.8,42,0.0,0.0,112.8,2531.3,2873.0,41.2,88.5,0.0,2.7,58,41,58,81.5,65,0.0,36,38.656,3302.9,0,78.2,10110,82.9,57,0.1,1.1,123.5,0.0,0.0,3491.5,0.0,43,0.914,0.3,13.5,78.0,42,0.2,0.0,0.0,2236.6,77.3,0.5,115.4,90.6,1715,124.3,58,0.0,10585,51.1,4.2,65,30.0,111.0,2.3,114.0,0.0,36.0,37,0.0,0.0,77.4,37.0,126.0,14.2,0.2,2825.0,0,0.0,0.0,58,0.2,4.163,33.411,2698.2,1097.3,78.6,65,15.0,5.1,543,9.761,0.0,0.0,38,42,4.0,11.0,81.3,2.8,78.4,0.0,0.894,2944.4,39,78.1,0.0,0.0,84.4,3192.2,79.1,1.6,6.3,79.9,63,47,1.8,80.9,129.9,0.686,0.0,58,1.1,12.5,118.2,42.0,81.5,0.0,42,32.5,0.0,32.0,79.0,42,0.0,1.2,36,0.3,48,2219.0,3591.2,10.8,0.0,0.0,0.889,16.3,38.257,30.0,1,80.3,116.9,25.4,2822.0,2241.2,21.6.2026,0.949,59,5,0.0,9.7,544,79.2,78.2,0.0,110.8,80.9,35.0,0.0,0.0,0.0,81.5,0.918,2992.7,48,79.4,0.004,4.9,350.0,0.6,0,0.843,1097.3,0.0,0.0,109.8,1097.3,0.0,0,0.0,0.919,2904.5,0.899,0.899,0,11.0,11.0,2794.3,118.2,2978.1,0.981,2790.4,3691.0,81.4,90.6
68,78.5,45.0,6178,21:41:18.444,81.9,0.0,12.1,5.525,1097.3,81.8,2303.2,66,0.008,129.7,41,0.0,0.0,115.9,2331.8,2942.6,41.2,84.3,0.0,0.0,59,39,59,85.4,69,0.0,36,38.656,3129.0,0,80.1,10119,83.1,59,0.0,0.0,127.4,0.0,0.0,3591.2,0.0,41,0.976,9.7,15.3,83.3,41,0.0,0.0,0.0,2326.5,81.2,0.2,122.6,86.6,1717,128.8,59,0.0,10576,51.1,4.2,69,11.0,114.9,0.7,121.8,0.0,35.0,32,0.0,0.0,79.7,35.0,129.3,14.2,0.2,2920.2,0,0.0,0.0,59,0.2,4.163,33.411,2770.7,1097.3,80.7,69,12.1,1.2,543,9.761,0.0,0.0,34,41,1.7,11.0,81.5,1.6,82.8,0.0,0.893,3101.3,40,80.2,0.0,0.0,86.6,3691.0,81.3,0.0,11.1,86.2,68,48,0.8,83.8,123.4,0.686,0.0,59,0.0,12.4,121.9,42.0,84.0,0.0,41,27.5,0.0,37.0,83.0,41,0.0,0.5,36,0.1,48,2278.1,3491.5,8.3,0.0,0.0,0.898,14.3,37.983,31.0,1,84.6,117.4,23.4,2996.8,2295.1,21.6.2026,0.953,61,5,0.0,12.0,544,82.7,78.2,0.0,118.1,82.6,36.0,0.0,0.0,0.0,84.0,0.952,3092.4,48,83.7,0.069,1.1,350.0,0.0,0,0.896,1097.3,0.0,0.0,113.5,1097.3,0.0,0,0.0,0.978,3090.0,0.976,0.953,0,11.0,11.0,2883.0,121.9,2982.6,0.988,2861.9,3491.5,85.7,86.1
