P-core 3 [°C],P-core 1 T1 C0 Ocupação [%],PCH Temperatura [°C],Memória física utilizada [MB],Time,P-core 2 T0 Uso [%],GPU Core (NVVDD) Saida de Energia [W].1,E-core 7 C1 Ocupação [%],Potência das linhas GPU (avg) [W],E-core 4 Relógio [MHz],Core C0 Ocupação (avg) [%],E-core 6 T0 Relógio efetivo [MHz],P-core 1 [°C],Potência de núcleo GT [W],E-core 7 T0 Utilização [%],E-core 7 Distância para TjMAX [°C],Atividade de leitura [%],GPU Core (NVVDD) Entrada de energia (sum) [W],P-core 2 T0 Utilização [%],Relógios núcleo (avg) [MHz],P-core 2 T0 Relógio efetivo [MHz],SPD Hub Temperatura [°C],P-core 1 T0 C0 Ocupação [%],Uso de memória GPU [%],P-core 0 C7 Ocupação [%],E-core 5 [°C],Distância do núcleo para TjMAX (avg) [°C],E-core 7 [°C],P-core 0 T0 Uso [%],CPU Inteira [°C],iGPU VID [V],Potência total da CPU [W],P-core 1 T0 Relógio efetivo [MHz],Memória GPU alocada [MB],P-core 1 T1 Uso [%],Memória virtual disponível [MB],P-core 3 T0 Uso [%],P-core 0 [°C],P-core 0 C6 Ocupação [%],Core C7 Ocupação (avg) [%],E-core 5 T0 Utilização [%],P-core 2 C7 Ocupação [%],Carga do núcleo da GPU [%],P-core 1 Relógio [MHz],Temperatura de ponto quente da GPU [°C],P-core 0 Distância para TjMAX [°C],P-core 2 VID [V],Taxa de download atual [KB/s],P-core 3 C1 Ocupação [%],E-core 7 T0 C0 Ocupação [%],E-core 6 Distância para TjMAX [°C],Taxa de upload atual [KB/s],Carga do barramento GPU [%],Taxa de leituras [MB/s],E-core 7 T0 Relógio efetivo [MHz],P-core 2 T1 C0 Ocupação [%],GPU Render/Computing Uso [%],P-core 0 T0 Utilização [%],Uso máximo de CPU / thread [%],Memória física disponível [MB],E-core 6 T0 Utilização [%],E-core 4 [°C],Package C6 Ocupação [%],Memória virtual comprometida [MB],Carga da memória virtual [%],Utilização do arquivo de paginação [%],CPU Inteira [°C].1,E-core 4 Relação [x],P-core 3 T1 Utilização [%],Core C6 Ocupação (avg) [%],P-core 0 T1 Utilização [%],GPU Potência [W],P-core 3 Relação [x],P-core 3 Distância para TjMAX [°C],GPU PCIe +3 3V Entrada de energia (est) [W],Package C3 Ocupação [%],P-core 3 T1 C0 Ocupação [%],P-core 2 Relação [x],E-core 4 T0 Utilização [%],E-core 5 C1 Ocupação [%],Atividade de gravação [%],P-core 3 T1 Relógio efetivo [MHz],Memória GPU disponível [MB],Temperatura de junção da memória GPU [°C],P-core 1 C6 Ocupação [%],P-core 2 [°C],Atividade total [%],Potência do System Agent [W],Potência de núcleos IA [W],Relógios efetivos núcleo (avg) [MHz],E-core 5 Relógio [MHz],E-core 5 T0 C0 Ocupação [%],CPU IA Cores [°C],E-core 6 C1 Ocupação [%],E-core 7 C6 Ocupação [%],Page File Used [MB],Potência total do sistema [W],GPU Core Voltage [V],GPU 12VHPWR Potência [W],P-core 1 Distância para TjMAX [°C],E-core 4 Distância para TjMAX [°C],E-core 5 C6 Ocupação [%],E-core 5 Relação [x],P-core 3 T0 C0 Ocupação [%],E-core 6 C6 Ocupação [%],P-core 0 T1 C0 Ocupação [%],Utilização de D3D GPU [%].1,E-core 6 VID [V],P-core 0 T0 Relógio efetivo [MHz],Temperatura do disco 3 [°C],P-core 2 T0 C0 Ocupação [%],Relógio de vídeo GPU [MHz],GPU Crossbar Relógio [MHz],E-core 4 T0 Uso [%],P-core 0 Relógio [MHz],P-core 3 T1 Uso [%],P-core 3 C7 Ocupação [%],P-core 1 C1 Ocupação [%],E-core 7 T0 Uso [%],Núcleo máximo [°C],VR VCC Temperatura (SVID) [°C],Utilização de D3D GPU [%],E-core 5 T0 Uso [%],P-core 1 T0 Utilização [%],Potência do restante do chip [W],GPU FBVDD Tensão de entrada [V],E-core 6 [°C],P-core 2 C6 Ocupação [%],Core C1 Ocupação (avg) [%],Utilização do núcleo (avg) [%],Relógio de memória GPU [MHz],Uso do núcleo (avg) [%],GPU Clock [MHz].1,P-core 2 Distância para TjMAX [°C],VR VCC Corrente (SVID IOUT) [A],Package C2 Ocupação [%],P-core 0 Relação [x],P-core 2 T1 Uso [%],E-core 5 Distância para TjMAX [°C],Fonte PP de entrada GPU Potência (sum) [W],Uso total da GPU [%],Utilizações de D3D GPU (avg) [%],GPU Core Temperatura [°C],E-core 5 T0 Relógio efetivo [MHz],P-core 3 Relógio [MHz],P-core 0 C1 Ocupação [%],P-core 1 C7 Ocupação [%],GPU FBVDD Voltagemm de saída [V],E-core 7 VID [V],P-core 2 C1 Ocupação [%],IGPU Potência [W],Uncore Relação [x],PCI Express Error Counters (avg) [],P-core 0 T1 Uso [%],P-core 3 T0 Utilização [%],Relação do relógio do núcleo (avg) [x],P-core 2 T1 Relógio efetivo [MHz],E-core 4 T0 Relógio efetivo [MHz],Date,E-core 4 VID [V],Temperaturas centrais (avg) [°C],GPU 12VHPWR Voltagem [V],E-core 4 C1 Ocupação [%],Memória dinâmica D3D GPU [MB],E-core 6 T0 C0 Ocupação [%],Carga da memória física [%],GPU Core (NVVDD) Saida de Energia [W],P-core 2 T1 Utilização [%],E-core 4 T0 C0 Ocupação [%],P-core 1 Relação [x],Velocidade do link PCIe [GT/s],GPU FBVDD Saida de Energia [W],Uso total da CPU [%],Core VIDs (avg) [V],Ring/LLC Relógio [MHz],CPU GT Cores (gráficos) [°C],P-core 0 T0 C0 Ocupação [%],Taxa de gravações [MB/s],E-core 4 C6 Ocupação [%],GPU Clock [MHz],P-core 3 C6 Ocupação [%],Recovery Count [],Uncore VID [V],E-core 7 Relógio [MHz],Relógio de memória GPU [MHz].1,GPU FBVDD Entrada de energia [W],P-core 1 T1 Utilização [%],E-core 6 Relógio [MHz],Temperatura GPU [°C],Memória dedicada D3D GPU [MB],Limite térmico da GPU [°C],P-core 1 VID [V],P-core 0 T1 Relógio efetivo [MHz],P-core 3 VID [V],E-core 5 VID [V],Memória dinâmica D3D GPU [MB].1,E-core 6 Relação [x],E-core 7 Relação [x],P-core 1 T1 Relógio efetivo [MHz],Utilização total da CPU [%],P-core 3 T0 Relógio efetivo [MHz],P-core 0 VID [V],Relógio efetivo médio [MHz],P-core 2 Relógio [MHz],E-core 6 T0 Uso [%],P-core 1 T0 Uso [%]
41,14.0,41.0,5548,20:9:38.830,10.7,0.0,0.0,4.506,1097.3,3.1,0.4,41,0.007,2.5,57,0.2,0.0,5.3,1583.6,126.3,40.8,0.7,0.0,98.2,43,57,43,0.5,45,0.0,4.574,6.4,0,19.8,9692,1.4,44,0.0,79.1,0.6,86.7,0.0,1895.4,0.0,56,0.711,0.0,0.0,4.4,57,0.0,0.0,0.08,42.8,0.0,0.5,0.1,22.4,2347,0.0,43,4.3,11515,54.2,8.1,44,11.0,0.0,48.6,0.0,0.0,19.0,59,0.0,7.8,0.0,19.0,3.0,0.0,0.2,0.4,0,0.0,0.0,44,0.3,3.129,0.922,36.7,1097.3,3.4,43,0.0,95.4,1078,1.76,0.0,0.0,59,57,96.5,11.0,1.6,99.9,0.0,0.0,0.741,1.2,42,9.2,0.0,0.0,6.8,4389.3,0.4,97.5,47.7,4.7,44,44,1.9,1.2,0.5,0.145,0.0,43,0.0,6.1,1.7,36.0,3.2,0.0,56,1.25,18.8,18.0,0.4,57,0.0,1.3,0.3,45,16.4,1895.4,0.0,34.0,0.0,0.691,1.1,4.593,8.0,0,0.4,0.6,15.9,0.5,55.2,21.6.2026,0.686,43,0.0,0.0,660,0.0,70.2,0.0,0.0,2.9,19.0,0.0,0.0,5.8,0.712,798.0,44,1.4,0.005,97.0,300.0,0.0,0,0.648,1097.3,0.0,0.0,9.1,1695.9,0.0,0,0.0,0.712,0.4,0.706,0.686,0,19.0,11.0,221.2,1.8,12.4,1.025,44.0,1895.4,0.4,22.4
56,28.6,42.0,6533,20:9:39.831,69.6,0.0,0.0,4.506,1097.3,13.8,67.6,56,0.007,6.2,48,0.5,0.0,110.9,2568.7,2840.6,40.8,3.8,0.0,93.7,52,46,52,3.3,64,0.0,4.574,104.4,0,27.4,8541,26.4,59,0.0,51.4,6.6,4.9,0.0,4090.0,0.0,41,0.969,0.0,6.2,6.3,48,0.1,0.0,0.271,113.5,3.9,0.1,4.6,69.6,1362,3.6,52,0.0,12666,59.7,8.1,50,11.0,4.1,48.8,4.1,0.0,39.0,44,0.0,0.0,4.0,39.0,4.6,0.0,0.1,106.8,0,0.0,8.3,54,0.7,3.129,0.922,464.1,1097.3,7.9,50,0.0,93.4,1078,1.76,0.0,0.0,44,48,92.0,11.0,25.9,96.4,3.9,0.0,0.883,111.2,43,69.9,0.0,0.0,3.2,4289.5,5.9,65.5,17.7,5.4,59,44,0.2,7.3,4.2,0.145,0.0,52,4.9,5.3,18.7,36.0,15.9,0.0,46,13.125,0.0,43.0,4.3,48,0.0,0.1,0.0,45,118.4,3890.5,1.2,41.4,0.0,0.889,17.2,15.008,37.0,0,5.8,34.6,25.8,108.6,84.9,21.6.2026,0.903,54,0.0,0.0,660,3.4,82.7,0.0,4.2,4.3,41.0,0.0,0.0,15.9,0.932,3691.0,45,4.3,0.003,95.5,300.0,0.2,0,0.946,1097.3,0.0,0.0,37.1,1097.3,0.0,0,0.0,0.974,105.5,0.943,0.883,0,11.0,11.0,937.8,18.7,869.7,1.013,538.8,3890.5,5.3,27.4
46,22.8,42.0,6541,20:9:40.833,57.1,0.0,0.0,4.506,1097.3,13.8,3.4,46,0.001,3.6,53,13.7,0.0,95.7,2905.4,2477.4,40.8,0.3,0.0,89.6,48,50,47,6.0,66,0.0,15.36,5.1,0,23.1,8542,45.8,48,2.4,51.4,0.9,16.1,0.0,3591.2,0.0,52,1.031,0.1,7.9,5.3,53,0.0,0.0,59.156,62.7,0.0,0.5,7.3,57.1,1354,0.3,48,0.0,12665,59.7,8.1,62,11.0,0.1,48.8,0.2,0.0,45.0,54,0.0,0.0,0.1,45.0,0.9,0.0,0.2,2.1,0,0.0,0.0,66,13.9,3.264,11.435,467.5,1097.3,1.0,62,0.4,94.3,1078,4.466,0.0,0.0,54,52,98.8,11.0,46.3,99.2,0.1,0.0,1.047,194.3,42,56.9,0.0,0.0,1.9,4389.3,0.0,36.3,71.9,6.3,66,45,1.6,0.4,0.5,0.224,0.0,47,16.4,5.3,18.2,36.0,11.7,0.0,34,13.75,0.0,44.0,0.0,52,0.0,1.2,0.3,45,12.8,4489.0,2.0,2.4,0.0,1.037,9.4,19.492,39.0,0,0.0,77.0,29.1,0.8,16.2,21.6.2026,1.032,50,0.0,0.0,660,0.3,82.8,0.0,0.1,1.2,36.0,0.0,0.0,11.7,1.04,3890.5,45,5.2,0.006,98.6,300.0,8.6,0,0.986,1097.3,0.0,0.0,32.5,2992.7,0.0,0,0.0,1.041,3.7,1.031,1.037,0,30.0,11.0,836.8,18.3,1994.7,1.063,554.4,4489.0,0.0,0.0
43,22.1,42.0,6541,20:9:41.848,39.9,0.0,0.0,4.506,1097.3,10.8,0.3,44,0.008,2.0,53,0.0,0.0,66.9,2556.2,1727.1,40.8,0.4,0.0,91.3,47,52,47,7.8,67,0.0,19.833,4.8,0,21.5,8542,50.9,48,0.0,44.4,0.1,39.0,0.0,3890.5,0.0,52,1.039,0.0,3.0,3.3,53,0.0,0.0,0.0,38.4,0.0,0.2,12.9,50.9,1354,0.0,46,0.0,12665,59.7,8.1,66,11.0,0.0,51.1,0.0,0.0,44.0,57,0.0,0.0,0.0,45.0,3.3,0.0,0.0,0.4,0,0.0,3.7,66,0.0,3.258,16.04,428.2,1097.3,0.1,66,0.0,96.5,1078,5.022,0.0,0.0,56,54,99.9,11.0,50.2,100.0,0.0,0.0,0.948,332.0,42,40.1,0.0,0.0,5.1,1396.6,1.2,41.5,64.7,2.7,66,45,0.5,0.0,0.5,0.164,0.0,47,9.8,9.6,16.7,36.0,11.0,0.0,34,14.375,0.0,14.0,1.2,53,0.0,0.4,0.1,45,1.8,4389.3,0.0,5.7,0.0,0.674,9.1,16.772,39.0,0,1.2,83.9,25.6,0.5,58.2,21.6.2026,0.943,48,0.0,0.0,660,0.0,82.8,0.0,0.0,5.2,39.0,0.0,0.0,11.0,0.955,3890.5,45,8.1,0.005,94.7,300.0,4.6,0,0.988,1097.3,0.0,0.0,31.2,2992.7,0.0,0,0.0,1.044,0.3,1.014,0.938,0,30.0,11.0,803.0,16.7,2171.4,1.038,510.0,4489.0,1.2,0.0
41,27.2,42.0,5556,20:9:42.848,23.7,0.0,0.0,4.506,1097.3,10.8,1.1,42,0.002,5.4,56,0.0,0.0,30.3,1359.2,762.4,40.8,0.6,0.0,83.3,44,57,44,9.8,45,0.0,16.689,6.7,0,26.8,9690,27.8,43,0.0,44.4,0.6,44.6,0.0,1695.9,0.0,57,0.692,0.0,6.2,9.0,56,0.0,0.0,0.0,102.7,0.1,0.4,11.6,27.8,2339,0.1,44,0.4,11517,54.3,8.1,45,11.0,0.0,51.1,0.0,0.0,17.0,59,0.0,5.7,0.0,17.0,1.4,0.0,0.0,0.4,0,0.0,0.0,42,0.0,2.95,13.219,241.4,1097.3,0.9,44,0.0,90.5,1078,4.712,0.0,0.0,58,56,99.0,11.0,27.6,99.9,0.0,0.0,0.685,274.2,42,23.5,0.0,0.0,2.6,1396.6,0.0,59.5,41.9,8.8,44,45,1.5,2.6,0.5,0.127,0.0,44,4.8,9.6,9.8,36.0,9.7,0.0,58,1.25,11.8,14.0,0.3,56,0.0,1.1,0.3,45,10.5,1695.9,4.5,24.4,0.0,0.686,23.4,11.739,12.0,0,0.0,45.0,13.6,0.6,25.6,21.6.2026,0.68,43,0.0,0.0,660,0.1,70.3,0.0,0.0,2.2,17.0,0.0,0.0,9.7,0.688,1197.1,45,9.5,0.005,97.6,99.8,5.6,0,0.656,1097.3,0.0,0.0,22.4,1097.3,0.0,0,0.0,0.685,0.5,0.691,0.68,0,11.0,11.0,551.5,9.8,1160.2,0.702,279.3,1695.9,1.9,11.6
40,19.7,42.0,5553,20:9:43.855,12.6,0.0,0.0,4.506,1695.4,4.1,6.2,42,0.005,4.9,56,0.5,0.0,7.7,1508.4,185.8,40.8,0.8,0.0,99.7,44,57,44,0.0,45,0.0,10.986,8.0,0,18.9,9692,2.5,41,0.0,73.5,0.3,68.7,0.0,1695.4,0.0,59,0.69,0.1,0.7,7.8,56,0.0,0.0,0.385,83.7,0.1,0.3,0.1,36.1,2342,0.3,44,2.9,11514,54.2,8.1,45,17.0,0.0,48.5,0.0,0.0,17.0,60,0.0,5.4,0.0,17.0,1.4,0.0,0.0,0.4,0,0.0,0.0,42,0.5,3.22,7.256,56.3,1695.4,0.4,43,0.0,91.7,1078,3.295,0.0,0.0,58,56,99.5,17.0,4.6,99.4,0.0,0.0,0.688,1.7,42,13.4,0.0,0.0,1.6,1396.2,2.6,93.6,43.5,7.8,44,45,1.2,0.0,0.7,0.162,0.0,44,0.0,7.3,2.5,42.0,7.7,0.0,58,3.75,13.9,14.0,0.0,56,0.0,0.8,0.2,45,4.6,1695.4,0.0,31.8,0.0,0.686,13.8,4.803,8.0,0,10.7,4.9,15.1,0.5,24.6,21.6.2026,0.738,43,0.0,0.0,622,0.6,70.3,0.0,0.0,2.1,17.0,0.0,0.0,7.7,0.702,797.8,45,0.1,0.043,97.7,99.8,0.0,0,0.648,1097.0,0.0,0.0,9.7,1097.0,0.0,0,0.0,0.69,0.4,0.691,0.738,0,11.0,11.0,236.2,2.5,123.6,0.694,58.6,1695.4,0.0,36.1
40,19.7,42.0,5553,20:9:44.857,12.6,0.0,0.0,4.506,1695.4,4.1,6.2,42,0.004,4.9,56,0.2,0.0,7.7,1508.4,185.8,40.8,0.8,0.0,99.7,44,57,44,0.0,45,0.0,13.343,8.0,0,18.9,9692,2.5,41,0.0,73.5,0.3,68.7,0.0,1695.4,0.0,59,0.69,5.5,0.7,7.8,56,4.8,0.0,0.127,83.7,0.1,0.2,0.1,36.1,2342,0.3,44,2.9,11514,54.2,8.1,67,17.0,0.0,48.5,0.0,0.0,17.0,60,0.0,5.4,0.0,17.0,1.4,0.0,0.6,0.4,0,0.0,0.0,42,0.8,2.855,9.972,56.3,1695.4,0.4,67,0.0,91.7,1078,3.76,0.0,0.0,58,56,99.5,17.0,4.6,99.4,0.0,0.0,0.688,1.7,41,13.4,0.0,0.0,1.6,1396.2,2.6,93.6,43.5,7.8,44,45,0.7,0.0,0.7,0.137,0.0,44,0.0,7.3,2.5,36.0,7.7,0.0,58,17.5,13.9,14.0,0.0,56,0.0,0.6,0.1,45,4.6,1695.4,0.0,31.8,0.0,0.686,13.8,12.99,8.0,0,10.7,4.9,15.1,0.5,24.6,21.6.2026,0.738,43,0.0,0.0,622,0.6,70.3,0.0,0.0,2.1,17.0,0.0,0.0,7.7,0.702,797.8,45,0.1,0.012,97.7,300.0,0.0,0,0.648,1097.0,0.0,0.0,9.7,1097.0,0.0,0,0.0,0.69,0.4,0.691,0.738,0,11.0,11.0,236.2,2.5,123.6,0.694,58.6,1695.4,0.0,36.1
42,82.1,42.0,5551,20:9:45.857,10.3,0.0,0.0,4.506,2992.7,10.9,0.5,67,0.006,4.0,55,0.0,0.0,9.8,3030.1,1683.5,40.8,0.1,0.0,98.0,45,50,45,1.6,68,0.0,16.202,2.8,0,80.6,9694,5.0,45,0.0,66.8,0.1,57.5,0.0,4489.0,0.0,55,1.043,0.1,0.0,5.1,55,0.1,0.0,0.0,60.5,0.0,0.5,0.3,80.6,2344,0.0,45,3.9,11513,54.2,8.1,68,30.0,0.0,49.2,0.0,0.0,39.0,58,0.0,1.8,0.0,45.0,0.5,0.0,0.2,0.5,0,0.0,0.0,69,0.2,3.175,12.503,448.9,2992.7,0.1,68,0.0,94.7,1078,4.784,0.0,0.0,33,55,99.8,30.0,2.6,99.9,0.0,0.0,0.943,6.2,42,40.1,0.0,0.0,0.4,1396.6,0.0,96.1,2.8,7.2,69,45,1.5,0.0,0.2,0.137,0.0,45,0.0,0.5,12.6,36.0,8.9,0.0,31,12.5,8.3,14.0,1.2,55,0.0,1.2,0.2,45,1.6,3890.5,1.1,15.4,0.0,1.043,0.0,16.181,39.0,0,0.0,2.2,30.4,0.3,5.7,21.6.2026,0.936,50,0.0,0.0,622,0.0,70.3,0.0,0.0,0.5,45.0,0.0,0.0,8.9,0.989,3890.5,45,0.4,0.007,99.5,300.0,0.0,0,0.988,1097.3,0.0,0.0,133.9,2892.9,0.0,0,0.0,1.027,0.4,0.928,0.941,0,29.0,11.0,3555.2,12.6,69.9,1.05,532.6,4489.0,0.0,0.0
43,57.9,42.0,5551,20:9:46.866,60.6,0.0,0.0,4.506,1097.3,9.4,0.3,68,0.002,3.1,55,7.8,0.0,102.7,3229.6,731.5,40.8,0.3,0.0,99.7,44,50,45,0.2,68,0.0,11.84,6.1,0,53.6,9694,0.5,45,0.0,60.0,0.1,46.8,0.0,1895.4,0.0,55,0.711,0.0,3.6,4.8,55,0.0,0.0,4.008,36.5,0.0,0.1,0.2,60.6,2344,0.0,44,0.0,11513,54.2,8.1,45,11.0,0.0,50.0,0.0,0.0,45.0,57,0.0,0.0,0.0,45.0,0.3,0.0,0.2,0.2,0,0.0,3.6,68,8.0,3.201,8.173,378.3,1795.6,1.5,44,0.0,94.9,1078,3.689,0.0,0.0,32,56,98.4,30.0,2.9,100.0,0.0,0.0,0.76,28.9,43,44.7,0.0,0.0,1.9,1795.6,0.0,92.8,40.0,4.8,68,45,0.2,1.7,0.4,0.111,0.0,45,4.1,5.8,16.4,36.0,10.7,0.0,32,1.875,0.0,42.0,0.0,56,0.0,0.1,0.0,45,0.3,1795.6,0.0,0.8,0.0,0.689,2.4,12.033,39.0,0,1.5,2.7,32.4,1.0,1.5,21.6.2026,0.705,50,0.0,0.0,622,0.0,70.3,0.0,0.0,0.8,45.0,0.0,0.0,10.7,1.038,798.0,45,0.1,0.1,99.0,300.0,0.0,0,0.648,1097.3,0.0,0.0,87.4,1795.6,0.0,0,0.0,0.708,0.6,0.701,0.76,0,30.0,11.0,366.2,16.4,35.4,0.703,117.2,1895.4,1.5,1.7
45,22.8,42.0,5678,20:9:47.876,31.2,0.0,0.0,4.506,1097.3,4.1,4.9,45,0.008,16.2,52,1.3,0.0,39.9,2680.9,1035.6,40.8,0.4,0.0,79.7,48,50,48,11.5,62,0.0,10.896,4.3,0,21.5,9510,23.6,52,0.8,67.4,3.8,34.1,0.0,4189.8,0.0,48,1.044,0.0,16.1,26.9,52,0.0,0.0,1.535,295.9,0.0,0.6,14.9,31.2,2217,0.3,48,0.0,11697,55.1,8.1,62,11.0,0.0,51.1,0.0,0.0,41.0,55,0.0,1.5,0.0,45.0,7.3,0.0,0.0,0.5,0,0.0,0.0,66,1.3,3.782,6.496,277.1,1097.3,6.1,62,0.0,72.2,1081,3.559,0.0,0.0,55,52,93.7,11.0,23.3,99.5,0.0,0.0,1.003,376.9,44,31.5,0.0,0.0,13.5,4289.5,0.0,56.5,46.0,27.2,66,45,1.8,9.2,0.4,0.218,0.0,48,3.0,6.3,11.5,36.0,11.6,0.0,34,16.875,3.5,43.0,0.3,52,0.0,1.4,0.3,45,69.0,4090.0,6.4,27.0,0.0,1.006,28.3,10.353,39.0,0,0.3,32.8,26.9,0.7,131.6,21.6.2026,1.003,50,0.0,0.0,622,0.4,71.9,0.0,0.0,11.8,42.0,0.0,0.0,11.6,1.025,3890.5,45,11.3,0.0,87.6,300.0,2.2,0,0.986,1097.3,0.0,0.0,22.5,1097.3,0.0,0,0.0,1.049,0.5,1.019,1.003,0,11.0,11.0,566.3,11.5,839.4,1.074,302.5,4489.0,0.6,0.0
69,22.8,42.0,5694,20:9:48.893,58.8,0.0,0.0,4.506,1097.3,11.2,45.7,57,0.003,28.3,50,2.6,0.0,92.4,2556.2,2360.4,40.8,0.4,0.0,79.7,49,50,50,35.5,62,0.0,24.627,1.2,0,33.3,9480,51.9,46,0.8,49.3,4.5,34.1,0.0,4289.5,0.0,54,1.033,0.1,16.1,26.9,51,0.1,0.0,4.572,510.1,0.0,0.1,56.3,58.8,2201,2.5,49,0.0,11727,55.2,8.1,68,11.0,0.1,44.9,0.1,0.0,44.0,31,0.0,1.5,0.0,41.0,11.9,0.0,0.4,2.4,0,0.0,0.0,49,3.0,3.856,20.273,680.9,2992.7,6.1,68,0.0,72.2,1081,6.426,0.0,0.0,43,51,93.7,30.0,23.3,99.5,0.0,0.0,0.921,1439.7,45,31.5,0.0,0.0,16.5,1396.6,24.6,56.5,46.0,42.7,66,45,0.5,5.1,0.1,0.3,0.0,49,3.0,12.1,27.7,36.0,22.8,0.0,51,11.875,3.5,14.0,1.4,51,0.0,0.5,0.1,45,81.3,4389.3,6.4,27.0,0.0,0.991,28.3,24.879,39.0,0,0.0,85.0,25.6,1.1,212.9,21.6.2026,0.938,50,0.0,0.0,622,0.4,72.1,0.0,0.1,11.8,43.0,0.0,0.0,22.8,0.99,3890.5,45,11.3,4.467,87.6,300.0,2.2,0,0.981,1097.3,0.0,0.0,51.4,1097.3,0.0,0,0.0,1.043,2.2,1.023,0.948,0,11.0,11.0,1309.0,27.7,2204.9,1.026,761.5,4090.0,3.5,0.0
50,39.6,42.0,5690,20:9:49.905,50.2,0.0,0.0,4.506,1097.3,12.2,0.6,59,0.005,5.0,54,0.3,0.0,78.6,3192.2,2024.6,40.8,0.2,0.0,86.2,46,51,46,3.6,63,0.0,17.624,5.8,0,39.3,9493,42.5,46,0.0,42.6,0.7,2.1,0.0,4489.0,0.0,54,1.005,4.8,5.3,6.6,54,2.5,0.0,0.289,89.5,0.0,0.3,3.9,50.2,2205,0.0,46,0.0,11714,55.2,8.1,56,11.0,0.0,51.3,0.0,0.0,43.0,50,0.0,0.0,0.0,44.0,3.0,0.0,0.5,0.7,0,0.0,9.2,50,0.8,3.54,13.231,465.4,2992.7,0.7,56,0.0,92.7,1081,5.143,0.0,0.0,41,54,99.2,30.0,41.5,99.9,0.0,0.0,1.006,95.2,44,50.0,0.0,0.0,6.2,4189.8,23.0,43.7,10.2,7.2,59,45,1.4,0.0,0.7,0.27,0.0,46,5.8,8.1,18.3,42.0,16.7,0.0,50,16.25,0.0,42.0,0.0,54,0.0,0.9,0.2,46,11.7,4289.5,9.4,38.6,0.0,0.991,39.8,17.687,20.0,0,28.2,66.9,32.0,0.5,57.6,21.6.2026,0.989,49,0.0,0.0,622,0.0,72.0,0.0,0.0,4.6,45.0,0.0,0.0,16.7,1.0,1995.1,46,3.1,0.391,95.2,350.0,8.1,0,0.726,1097.3,0.0,0.0,61.1,2992.7,0.0,0,0.0,1.046,0.6,0.98,1.004,0,30.0,11.0,1596.7,18.3,1701.7,0.975,549.5,4389.3,0.6,0.0
50,39.6,42.0,5692,20:9:50.903,68.0,0.0,0.0,4.506,1097.3,12.2,0.4,59,0.005,2.5,54,0.3,0.0,109.8,3192.2,2862.5,40.8,0.2,0.0,86.2,46,51,46,4.7,63,0.0,17.624,5.4,0,33.9,9495,12.9,46,0.0,42.6,0.0,2.1,0.0,4489.0,0.0,54,0.987,4.8,5.3,6.6,54,2.5,0.0,0.289,38.3,0.0,0.3,6.4,68.0,2203,0.0,46,0.0,11712,55.2,8.1,68,11.0,0.0,51.3,0.0,0.0,43.0,50,0.0,0.0,0.0,44.0,3.0,0.0,0.5,0.4,0,0.0,9.2,50,0.8,3.54,13.231,465.4,1995.1,0.7,68,0.0,92.7,1081,5.143,0.0,0.0,41,54,99.2,30.0,41.5,99.9,0.0,0.0,0.79,161.7,44,50.0,0.0,0.0,4.7,3990.2,8.5,43.7,10.2,3.8,59,45,1.1,0.0,0.4,0.27,0.0,46,5.8,8.1,18.3,42.0,16.7,0.0,50,15.625,0.0,42.0,1.6,54,0.0,0.8,0.2,46,0.7,1396.6,9.4,38.6,0.0,0.79,39.8,16.218,20.0,0,0.0,19.8,32.0,0.8,55.2,21.6.2026,0.79,49,0.0,0.0,622,0.0,72.0,0.0,0.0,4.6,45.0,0.0,0.0,15.0,1.0,3890.5,45,3.1,0.391,95.2,350.0,8.1,0,0.986,1097.3,0.0,0.0,50.8,1097.3,0.0,0,0.0,1.042,0.5,1.001,0.795,0,30.0,11.0,1287.1,16.1,510.2,1.044,488.5,4389.3,0.1,41.5
45,23.4,44.0,5688,20:9:51.906,62.2,0.0,0.0,4.506,1097.3,10.3,1.6,47,0.005,2.5,53,0.2,0.0,101.9,2793.2,2641.1,40.8,0.2,0.0,98.3,45,52,47,0.9,65,0.0,16.321,4.8,0,23.1,9502,28.4,48,0.0,58.1,0.1,0.0,0.0,4289.5,0.0,52,1.055,0.1,0.0,3.6,55,0.0,0.0,0.091,47.2,0.0,0.2,1.7,62.2,2207,0.1,45,0.0,11705,55.1,8.1,65,11.0,0.0,51.0,0.0,0.0,43.0,55,0.0,0.0,0.0,45.0,3.0,0.0,0.0,0.4,0,0.0,8.3,66,0.2,3.455,12.346,399.3,1097.3,0.1,65,0.0,96.2,1081,4.759,0.0,0.0,53,55,99.8,11.0,28.6,99.9,0.0,0.0,1.033,42.3,43,62.6,0.0,0.0,4.4,3092.4,1.3,70.6,2.0,3.2,66,46,0.7,5.8,0.4,0.262,0.0,45,8.6,3.7,15.6,36.0,12.2,0.0,34,17.5,0.0,31.0,0.0,55,0.0,0.5,0.1,45,2.4,4289.5,0.0,63.7,0.0,1.028,27.2,14.938,39.0,0,14.5,46.1,28.0,0.5,52.2,21.6.2026,1.023,48,0.0,0.0,622,0.1,72.0,0.0,0.0,4.3,43.0,0.0,0.0,12.2,1.033,3890.5,45,1.2,0.005,95.6,300.0,0.0,0,0.986,1097.3,0.0,0.0,31.3,2892.9,0.0,0,0.0,1.039,0.5,0.98,1.023,0,29.0,11.0,804.4,15.6,1194.3,1.085,474.3,4489.0,2.9,0.0
