P-core 3 [°C],P-core 1 T1 C0 Ocupação [%],PCH Temperatura [°C],Memória física utilizada [MB],Time,P-core 2 T0 Uso [%],GPU Core (NVVDD) Saida de Energia [W].1,E-core 7 C1 Ocupação [%],Potência das linhas GPU (avg) [W],E-core 4 Relógio [MHz],Core C0 Ocupação (avg) [%],E-core 6 T0 Relógio efetivo [MHz],P-core 1 [°C],Potência de núcleo GT [W],E-core 7 T0 Utilização [%],E-core 7 Distância para TjMAX [°C],Atividade de leitura [%],GPU Core (NVVDD) Entrada de energia (sum) [W],P-core 2 T0 Utilização [%],Relógios núcleo (avg) [MHz],P-core 2 T0 Relógio efetivo [MHz],SPD Hub Temperatura [°C],P-core 1 T0 C0 Ocupação [%],Uso de memória GPU [%],P-core 0 C7 Ocupação [%],E-core 5 [°C],Distância do núcleo para TjMAX (avg) [°C],E-core 7 [°C],P-core 0 T0 Uso [%],CPU Inteira [°C],iGPU VID [V],Temperatura do disco [°C],Potência total da CPU [W],P-core 1 T0 Relógio efetivo [MHz],Memória GPU alocada [MB],P-core 1 T1 Uso [%],Memória virtual disponível [MB],P-core 3 T0 Uso [%],P-core 0 [°C],P-core 0 C6 Ocupação [%],Core C7 Ocupação (avg) [%],E-core 5 T0 Utilização [%],P-core 2 C7 Ocupação [%],Carga do núcleo da GPU [%],P-core 1 Relógio [MHz],Temperatura de ponto quente da GPU [°C],P-core 0 Distância para TjMAX [°C],P-core 2 VID [V],Taxa de download atual [KB/s],P-core 3 C1 Ocupação [%],E-core 7 T0 C0 Ocupação [%],E-core 6 Distância para TjMAX [°C],Taxa de upload atual [KB/s],Carga do barramento GPU [%],Taxa de leituras [MB/s],E-core 7 T0 Relógio efetivo [MHz],P-core 2 T1 C0 Ocupação [%],GPU Render/Computing Uso [%],P-core 0 T0 Utilização [%],Uso máximo de CPU / thread [%],Memória física disponível [MB],E-core 6 T0 Utilização [%],E-core 4 [°C],Package C6 Ocupação [%],Memória virtual comprometida [MB],Carga da memória virtual [%],Utilização do arquivo de paginação [%],CPU Inteira [°C].1,E-core 4 Relação [x],P-core 3 T1 Utilização [%],Core C6 Ocupação (avg) [%],P-core 0 T1 Utilização [%],GPU Potência [W],P-core 3 Relação [x],P-core 3 Distância para TjMAX [°C],GPU PCIe +3 3V Entrada de energia (est) [W],Package C3 Ocupação [%],P-core 3 T1 C0 Ocupação [%],P-core 2 Relação [x],E-core 4 T0 Utilização [%],E-core 5 C1 Ocupação [%],Atividade de gravação [%],P-core 3 T1 Relógio efetivo [MHz],Memória GPU disponível [MB],Temperatura de junção da memória GPU [°C],P-core 1 C6 Ocupação [%],P-core 2 [°C],Atividade total [%],Potência do System Agent [W],Potência de núcleos IA [W],Relógios efetivos núcleo (avg) [MHz],E-core 5 Relógio [MHz],E-core 5 T0 C0 Ocupação [%],CPU IA Cores [°C],E-core 6 C1 Ocupação [%],E-core 7 C6 Ocupação [%],Page File Used [MB],Potência total do sistema [W],GPU Core Voltage [V],GPU 12VHPWR Potência [W],P-core 1 Distância para TjMAX [°C],E-core 4 Distância para TjMAX [°C],E-core 5 C6 Ocupação [%],E-core 5 Relação [x],P-core 3 T0 C0 Ocupação [%],E-core 6 C6 Ocupação [%],P-core 0 T1 C0 Ocupação [%],E-core 6 VID [V],P-core 0 T0 Relógio efetivo [MHz],Temperatura do disco 3 [°C],P-core 2 T0 C0 Ocupação [%],Relógio de vídeo GPU [MHz],GPU Crossbar Relógio [MHz],E-core 4 T0 Uso [%],P-core 0 Relógio [MHz],P-core 3 T1 Uso [%],P-core 3 C7 Ocupação [%],P-core 1 C1 Ocupação [%],E-core 7 T0 Uso [%],Núcleo máximo [°C],VR VCC Temperatura (SVID) [°C],Utilização de D3D GPU [%],E-core 5 T0 Uso [%],P-core 1 T0 Utilização [%],Potência do restante do chip [W],GPU FBVDD Tensão de entrada [V],E-core 6 [°C],P-core 2 C6 Ocupação [%],Core C1 Ocupação (avg) [%],Utilização do núcleo (avg) [%],Relógio de memória GPU [MHz],Uso do núcleo (avg) [%],GPU Clock [MHz].1,P-core 2 Distância para TjMAX [°C],VR VCC Corrente (SVID IOUT) [A],Package C2 Ocupação [%],P-core 0 Relação [x],P-core 2 T1 Uso [%],E-core 5 Distância para TjMAX [°C],Fonte PP de entrada GPU Potência (sum) [W],Uso total da GPU [%],Temperatura do disco 2 [°C],Utilizações de D3D GPU (avg) [%],GPU Core Temperatura [°C],E-core 5 T0 Relógio efetivo [MHz],P-core 3 Relógio [MHz],P-core 0 C1 Ocupação [%],P-core 1 C7 Ocupação [%],GPU FBVDD Voltagemm de saída [V],E-core 7 VID [V],P-core 2 C1 Ocupação [%],IGPU Potência [W],Uncore Relação [x],PCI Express Error Counters (avg) [],P-core 0 T1 Uso [%],P-core 3 T0 Utilização [%],Relação do relógio do núcleo (avg) [x],P-core 2 T1 Relógio efetivo [MHz],E-core 4 T0 Relógio efetivo [MHz],Date,E-core 4 VID [V],Temperaturas centrais (avg) [°C],GPU 12VHPWR Voltagem [V],E-core 4 C1 Ocupação [%],Memória dinâmica D3D GPU [MB],E-core 6 T0 C0 Ocupação [%],Carga da memória física [%],GPU Core (NVVDD) Saida de Energia [W],P-core 2 T1 Utilização [%],E-core 4 T0 C0 Ocupação [%],P-core 1 Relação [x],Velocidade do link PCIe [GT/s],GPU FBVDD Saida de Energia [W],Uso total da CPU [%],Core VIDs (avg) [V],Ring/LLC Relógio [MHz],CPU GT Cores (gráficos) [°C],P-core 0 T0 C0 Ocupação [%],Taxa de gravações [MB/s],E-core 4 C6 Ocupação [%],GPU Clock [MHz],P-core 3 C6 Ocupação [%],Recovery Count [],Uncore VID [V],E-core 7 Relógio [MHz],Relógio de memória GPU [MHz].1,GPU FBVDD Entrada de energia [W],P-core 1 T1 Utilização [%],E-core 6 Relógio [MHz],Temperatura GPU [°C],Memória dedicada D3D GPU [MB],Limite térmico da GPU [°C],P-core 1 VID [V],P-core 0 T1 Relógio efetivo [MHz],P-core 3 VID [V],E-core 5 VID [V],Memória dinâmica D3D GPU [MB].1,E-core 6 Relação [x],E-core 7 Relação [x],P-core 1 T1 Relógio efetivo [MHz],Utilização total da CPU [%],P-core 3 T0 Relógio efetivo [MHz],P-core 0 VID [V],Relógio efetivo médio [MHz],P-core 2 Relógio [MHz],E-core 6 T0 Uso [%],P-core 1 T0 Uso [%]
44,1.4,45.0,5243,20:34:5.440,13.9,0.0,0.0,3.333,1097.3,3.9,0.4,45,0.007,0.1,53,0.0,0.0,12.5,1084.8,316.1,41.2,0.4,0.0,98.0,47,54,47,0.9,49,0.0,36,17.616,6.7,0,0.7,9580,75.1,46,0.0,77.2,1.8,81.3,0.0,1097.3,0.0,54,0.684,0.0,4.5,0.4,53,0.0,0.0,0.0,4.3,0.0,0.2,0.9,75.1,2652,0.2,47,4.5,11627,54.8,8.9,77,11.0,0.0,49.8,0.0,0.0,12.0,56,0.0,0.9,0.1,11.0,1.6,0.0,0.0,1.3,0,0.0,0.0,45,0.0,3.219,13.86,132.9,1097.3,0.2,77,0.0,99.5,1186,5.081,0.0,0.0,55,53,99.7,11.0,27.8,99.9,0.0,0.684,19.6,42,14.6,0.0,0.0,2.1,897.8,0.0,67.2,29.7,0.0,47,49,0.6,3.8,0.4,0.134,0.0,47,0.0,4.3,12.5,42.0,9.4,0.0,55,13.125,10.2,9.0,0.0,53,0.0,0.4,36,0.1,49,1.7,1197.1,0.0,62.3,0.0,0.684,0.1,18.16,4.0,0,0.0,131.0,10.9,0.5,6.8,21.6.2026,0.684,46,0.0,0.0,646,0.0,66.4,0.0,0.0,0.7,11.0,0.0,0.0,9.4,0.68,399.0,49,1.1,0.0,99.1,350.0,0.0,0,0.633,1097.3,0.0,0.0,1.2,1097.3,0.0,0,0.0,0.684,0.4,0.657,0.684,0,11.0,11.0,18.9,12.5,1218.1,0.677,159.0,1097.3,0.0,16.9
43,0.0,45.0,5243,20:34:6.468,19.9,0.0,0.0,3.333,1097.3,3.4,0.7,44,0.002,0.1,55,0.4,0.0,9.6,1209.5,233.8,41.2,1.3,0.0,94.1,45,56,45,2.9,48,0.0,37,13.805,28.9,0,0.0,9581,11.1,43,0.0,75.5,0.2,32.1,0.0,1097.3,0.0,57,0.666,0.0,7.3,0.2,55,0.0,0.0,0.989,1.7,0.0,0.3,3.1,19.9,2652,0.0,45,2.4,11626,54.8,8.9,48,11.0,0.0,49.5,0.0,0.0,15.0,57,0.0,3.9,0.1,14.0,1.6,0.0,0.4,0.5,0,0.0,0.0,45,0.8,2.836,10.496,42.2,1097.3,0.6,47,0.0,99.7,1186,4.015,0.0,0.0,56,55,99.3,11.0,11.1,99.9,0.1,0.715,75.4,41,20.7,0.0,0.0,3.1,798.0,0.4,77.4,0.0,2.0,45,49,1.3,0.0,1.1,0.115,0.0,45,0.0,6.1,1.8,42.0,3.3,0.0,55,3.75,17.6,8.0,0.0,55,0.0,0.8,37,0.2,48,6.6,1496.3,0.0,98.5,0.0,0.68,41.4,7.172,4.0,0,0.4,5.4,12.1,0.5,29.8,21.6.2026,0.68,44,0.0,0.0,646,0.1,66.4,0.0,0.0,2.9,11.0,0.0,0.0,3.3,0.681,399.0,48,4.2,0.006,96.8,350.0,0.0,0,0.626,1097.3,0.0,0.0,0.0,1596.1,0.0,0,0.0,0.69,0.6,0.671,0.68,0,16.0,11.0,0.5,1.8,127.1,0.666,50.4,1396.6,0.3,0.0
41,0.0,43.0,5243,20:34:7.467,16.4,0.0,0.0,3.333,997.6,3.7,4.3,42,0.005,0.1,55,0.2,0.0,9.6,972.6,223.4,41.2,0.4,0.0,91.9,45,56,45,5.8,48,0.0,37,4.734,5.4,0,0.3,9580,10.9,45,0.0,77.5,3.3,48.4,0.0,897.8,0.0,55,0.645,0.1,12.6,0.2,55,0.0,0.0,0.146,1.8,0.0,0.5,3.9,16.4,2652,0.3,45,4.3,11627,54.8,8.9,48,10.0,0.0,48.8,0.0,0.0,10.0,59,0.0,3.4,0.0,9.0,2.4,0.0,0.0,0.5,0,0.0,0.0,44,0.2,3.117,1.106,46.8,997.6,5.1,47,0.0,99.8,1186,1.818,0.0,0.0,58,55,94.8,10.0,11.3,99.6,0.0,0.677,93.3,40,17.9,0.0,0.0,2.6,897.8,0.0,70.3,0.0,0.0,45,48,1.9,4.1,0.2,0.145,0.0,45,0.0,4.9,2.1,42.0,4.1,0.0,56,3.75,22.1,9.0,0.0,55,0.0,1.2,37,0.3,48,57.0,997.6,0.0,99.4,0.0,0.685,26.2,4.569,4.0,0,0.0,5.8,9.8,0.5,41.3,21.6.2026,0.681,44,0.0,0.0,646,0.4,66.4,0.0,0.0,3.7,9.0,0.0,0.0,4.1,0.668,399.0,48,5.7,0.0,96.0,350.0,0.0,0,0.611,1097.3,0.0,0.0,0.0,997.6,0.0,0,0.0,0.646,0.4,0.656,0.677,0,10.0,11.0,0.4,2.1,133.2,0.677,55.5,897.8,0.7,7.8
54,4.7,43.0,5829,20:34:8.464,26.9,0.0,0.0,3.333,1596.5,9.2,156.1,56,0.006,8.4,48,1.7,0.0,26.8,2806.3,680.7,41.2,8.2,0.0,85.6,52,46,52,10.5,59,0.0,37,4.7,314.4,0,6.2,8818,20.5,52,0.0,76.8,10.0,55.9,0.0,4290.5,0.0,48,1.059,0.0,0.0,5.1,48,0.0,0.0,6.006,155.4,2.3,0.2,15.7,26.9,2066,8.5,52,2.0,12389,58.4,8.9,48,16.0,3.4,46.3,10.1,0.0,44.0,46,0.0,17.4,2.2,44.0,12.9,0.0,0.4,89.1,0,0.0,0.9,59,2.0,3.016,1.179,274.5,1097.6,8.1,45,0.0,94.8,1186,1.775,0.0,0.0,44,48,91.5,11.0,19.3,94.4,6.1,1.054,404.2,41,27.2,0.0,0.0,11.8,4490.1,5.2,77.0,0.0,8.1,59,48,0.9,9.7,12.2,0.144,0.0,52,0.1,1.7,11.6,42.0,12.4,0.0,41,2.5,27.3,45.0,22.7,48,0.0,0.6,37,0.1,48,182.1,4390.3,1.4,88.9,0.0,1.059,12.2,4.257,38.0,0,9.0,20.5,28.1,96.6,236.0,21.6.2026,0.999,54,0.0,0.0,646,5.4,73.8,0.0,3.8,11.6,43.0,0.0,0.0,12.4,1.053,3791.6,48,10.4,0.129,87.9,350.0,1.3,0,0.963,1097.6,0.0,0.0,7.6,1097.6,0.0,0,0.0,1.064,261.0,1.059,1.039,0,11.0,11.0,195.2,11.6,523.4,1.09,298.3,4390.3,6.9,11.0
91,80.0,45.0,6356,20:34:9.455,81.4,0.0,15.8,3.333,3193.0,73.9,2013.4,83,0.001,107.6,35,0.0,0.0,126.5,3567.1,3267.2,41.2,78.8,0.0,0.0,65,27,65,73.8,91,0.0,37,8.446,3177.9,0,80.3,8419,79.7,78,1.7,0.1,106.2,0.0,0.0,4490.1,0.0,22,1.009,0.0,5.9,68.7,35,0.0,0.0,0.0,1939.4,72.4,0.3,114.0,81.4,1539,108.9,65,0.0,12788,60.2,8.9,92,32.0,111.8,9.9,120.9,0.0,45.0,9,0.0,0.0,72.3,45.0,105.7,12.0,0.2,2916.1,0,0.0,4.8,74,0.2,2.989,4.987,2706.9,1097.6,67.2,92,10.1,14.5,1186,2.646,0.0,0.0,17,35,18.9,11.0,78.9,18.1,77.1,1.046,2936.0,41,81.1,0.0,0.0,67.7,4490.1,72.1,0.0,7.4,70.2,91,47,1.0,68.7,123.2,0.171,0.0,65,0.0,11.3,115.5,42.0,74.4,0.0,26,41.251,0.0,45.0,72.7,35,0.0,0.7,37,0.2,50,1903.9,4490.1,13.7,0.2,0.0,1.046,9.8,27.472,39.0,0,77.5,123.5,35.8,2917.5,1902.1,21.6.2026,1.026,73,0.0,16.2,646,70.2,80.5,0.0,112.9,66.2,45.0,0.0,0.0,74.4,1.039,3891.4,50,73.4,0.003,15.8,350.0,5.2,0,0.996,3093.2,0.0,0.0,124.9,3193.0,0.0,0,0.0,1.02,3120.2,1.079,1.026,0,32.0,31.0,3219.9,115.5,3168.9,1.056,2853.0,4490.1,69.8,79.1
43,20.4,43.0,5247,20:34:10.466,33.4,0.0,6.5,3.333,1097.3,22.9,567.0,44,0.007,26.8,53,0.2,0.0,40.0,1222.0,1012.5,41.2,27.6,0.0,48.6,47,55,47,28.8,48,0.0,37,43.045,1068.1,0,19.0,9580,30.9,43,0.0,40.2,29.1,14.1,0.0,1097.3,0.0,57,0.67,0.1,18.7,16.5,53,0.0,0.0,0.215,498.3,15.7,0.5,40.1,33.4,2648,33.7,47,1.4,11627,54.8,8.9,50,11.0,32.4,36.1,31.9,0.0,14.0,57,0.0,0.9,18.4,15.0,30.7,7.1,0.1,760.6,0,0.0,1.1,45,0.3,4.158,37.827,775.4,1097.3,20.4,49,9.0,76.8,1186,10.72,0.0,0.0,56,53,72.1,11.0,31.4,71.6,20.7,0.718,1003.8,40,34.2,0.0,0.0,20.1,897.8,18.7,39.6,6.6,16.2,47,48,1.7,18.8,42.3,0.62,0.0,47,0.6,15.2,33.6,42.0,20.5,0.0,55,3.75,4.8,9.0,0.0,53,0.0,1.2,37,0.3,50,540.8,1396.6,16.1,58.3,0.0,0.682,46.4,35.826,4.0,0,13.9,39.3,12.2,638.8,559.5,21.6.2026,0.682,45,0.0,10.9,646,19.2,66.4,0.0,24.9,20.9,11.0,0.0,0.0,20.5,0.679,399.0,50,29.0,0.076,65.6,350.0,1.3,0,0.633,1097.3,0.0,0.0,32.6,1596.1,0.0,0,0.0,0.655,821.8,0.67,0.683,0,16.0,11.0,841.1,33.6,992.6,0.673,824.0,1496.3,19.5,26.3
44,0.0,45.0,5246,20:34:11.474,15.3,0.0,0.0,3.333,1097.3,3.4,19.7,44,0.006,0.2,53,0.0,0.0,9.6,1134.7,214.5,41.2,3.6,0.0,80.0,46,55,47,7.7,48,0.0,37,16.053,51.3,0,0.0,9580,3.7,45,0.0,78.9,1.2,59.8,0.0,1197.1,0.0,55,0.684,0.4,4.2,0.2,54,0.2,0.0,0.0,2.5,0.1,0.3,5.3,15.3,2648,1.1,46,20.2,11627,54.8,8.9,49,11.0,0.0,49.1,0.0,0.0,13.0,56,0.0,1.9,0.0,12.0,1.7,0.0,0.0,0.5,0,0.0,0.0,43,0.0,3.432,12.007,46.7,1097.3,2.0,47,0.0,99.7,1186,4.531,0.0,0.0,56,54,97.9,11.0,7.9,98.1,0.1,0.684,105.8,40,15.1,0.0,0.0,3.4,997.6,0.6,85.1,3.8,0.8,47,48,1.1,1.0,2.6,0.279,0.0,46,0.0,4.5,2.2,42.0,3.5,0.0,57,3.125,30.8,10.0,0.0,54,0.0,0.7,37,0.2,48,22.2,1296.8,9.0,90.7,0.0,0.684,19.0,4.621,4.0,0,5.0,4.7,11.4,0.6,31.3,21.6.2026,0.68,45,0.0,0.0,646,1.8,66.4,0.0,0.0,2.9,12.0,0.0,0.0,3.5,0.684,399.0,49,7.4,0.0,96.8,350.0,0.0,0,0.641,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,0.689,0.9,0.685,0.685,0,11.0,11.0,0.5,2.2,110.9,0.683,53.8,1197.1,2.3,2.5
41,0.0,44.0,5246,20:34:12.470,18.4,0.0,0.0,3.333,1097.3,3.7,0.4,44,0.001,0.1,53,0.0,0.0,9.5,1159.7,225.6,41.2,0.1,0.0,78.3,47,55,47,7.8,48,0.0,37,3.657,1.8,0,0.7,9581,13.1,45,0.0,64.7,1.4,17.9,0.0,1097.3,0.0,55,0.656,0.4,20.9,0.2,53,0.2,0.0,0.0,1.8,0.0,0.2,5.3,18.4,2649,0.0,47,1.3,11626,54.8,8.9,48,11.0,0.0,49.2,0.0,0.0,13.0,59,0.0,0.4,0.1,12.0,2.5,0.0,0.2,0.6,0,0.0,0.0,45,0.2,2.261,1.001,47.1,1097.3,2.2,47,0.0,99.8,1186,1.358,0.0,0.0,56,53,97.7,11.0,11.5,99.9,0.0,0.685,121.2,40,18.8,0.0,0.0,4.7,997.6,0.7,63.0,0.0,0.8,47,48,0.8,2.9,0.1,0.106,0.0,47,0.0,11.4,2.1,42.0,5.3,0.0,55,3.125,6.9,10.0,15.1,53,0.0,0.5,37,0.1,48,25.6,1296.8,12.1,99.7,0.0,0.685,58.0,3.989,4.0,0,0.0,6.1,11.6,0.4,42.7,21.6.2026,0.68,45,0.0,0.0,646,0.0,66.4,0.0,0.0,3.8,11.0,0.0,0.0,5.3,0.673,399.0,48,7.3,0.005,95.9,350.0,0.0,0,0.638,1097.3,0.0,0.0,0.0,1396.6,0.0,0,0.0,0.659,0.5,0.658,0.685,0,14.0,11.0,0.4,2.1,144.6,0.68,56.3,1197.1,0.0,0.0
43,0.0,43.0,5246,20:34:13.495,19.7,0.0,0.0,3.333,1097.3,3.5,0.4,44,0.004,0.1,55,0.2,0.0,11.0,1072.4,269.9,41.2,0.1,0.0,94.2,45,55,45,3.1,46,0.0,37,4.852,1.3,0,0.0,9581,14.7,45,0.0,67.0,0.5,11.3,0.0,997.6,0.0,55,0.658,0.5,19.3,0.2,55,0.2,0.0,0.13,1.8,0.0,0.5,1.9,24.0,2649,0.0,46,1.8,11626,54.8,8.9,48,11.0,0.0,49.4,0.0,0.0,11.0,57,0.0,0.5,0.0,11.0,1.8,0.0,0.3,0.5,0,0.0,0.0,44,0.5,3.08,1.246,43.4,1097.3,0.9,47,0.0,99.8,1186,1.788,0.0,0.0,56,54,99.0,11.0,13.4,99.9,0.0,0.694,43.2,40,20.8,0.0,0.0,2.1,897.8,0.0,62.6,0.0,0.0,46,47,1.8,1.5,0.1,0.142,0.0,45,0.0,10.5,1.9,42.0,5.7,0.0,56,3.125,4.8,9.0,24.0,55,0.0,1.2,37,0.3,46,9.8,1097.3,0.0,99.7,0.0,0.689,64.4,4.757,4.0,0,2.2,6.7,10.8,0.4,31.8,21.6.2026,0.684,45,0.0,0.0,646,0.0,66.4,0.0,0.0,2.9,10.0,0.0,0.0,5.7,0.674,399.0,48,3.9,0.083,96.8,350.0,0.0,0,0.633,1097.3,0.0,0.0,0.0,1197.1,0.0,0,0.0,0.647,0.4,0.657,0.684,0,12.0,11.0,0.4,1.8,161.0,0.677,51.9,1097.3,0.7,0.0
40,0.0,44.0,5246,20:34:14.493,14.9,0.0,0.0,3.333,1097.3,2.9,57.2,44,0.007,0.1,55,0.0,0.0,7.1,1059.9,169.2,41.2,0.1,0.0,95.8,46,56,45,3.1,46,0.0,36,4.891,0.7,0,1.8,9581,7.7,42,0.0,80.6,0.8,37.1,0.0,997.6,0.0,58,0.655,0.4,0.1,0.2,55,0.2,0.0,0.0,1.8,0.1,0.4,1.5,14.9,2649,3.1,46,7.5,11626,54.8,8.9,46,11.0,0.0,48.7,0.0,0.0,11.0,60,0.0,5.8,0.0,11.0,1.8,0.0,0.5,0.5,0,0.0,0.0,44,0.5,3.227,1.132,34.7,1097.3,1.4,45,0.0,99.7,1186,1.834,0.0,0.0,56,54,98.5,11.0,7.5,94.7,0.0,0.682,34.6,41,15.1,0.0,0.0,3.1,897.8,1.8,89.6,0.0,0.5,46,47,1.4,0.1,0.0,0.142,0.0,45,0.0,5.4,1.6,42.0,3.4,0.0,56,1.25,20.5,9.0,0.0,54,0.0,0.9,36,0.2,48,14.3,1097.3,0.0,99.8,0.0,0.682,43.2,4.782,4.0,0,1.8,4.4,10.6,0.4,30.7,21.6.2026,0.685,44,0.0,0.0,646,5.2,66.4,0.0,0.0,2.8,10.0,0.0,0.0,3.4,0.672,399.0,46,2.9,0.133,96.9,350.0,0.0,0,0.636,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,0.65,0.4,0.655,0.685,0,11.0,11.0,0.4,1.6,106.6,0.678,35.8,1097.3,4.0,1.8
81,22.9,43.0,6715,20:34:15.493,46.1,0.0,0.0,3.333,3092.4,30.6,763.5,78,0.002,39.0,35,4.3,0.0,66.0,3703.4,1695.3,41.2,26.7,0.0,45.7,65,31,65,31.9,65,0.0,36,4.075,1060.0,0,20.3,7912,50.4,64,1.7,40.1,41.6,13.3,0.0,4289.5,0.0,36,1.069,0.0,12.4,24.3,35,0.0,0.0,14.073,722.4,22.5,0.2,55.5,50.4,1180,41.3,65,0.0,13295,62.6,8.9,61,31.0,33.5,35.9,35.1,0.0,42.0,19,0.0,0.3,22.0,44.0,46.4,4.1,0.0,866.3,0,0.0,0.1,69,4.3,2.698,0.946,1063.3,3092.4,27.5,61,1.4,75.4,1186,1.572,0.0,0.0,22,35,67.8,31.0,52.2,71.4,22.5,1.064,1263.2,41,48.9,0.0,0.0,33.0,4389.3,20.6,31.1,0.3,24.1,81,47,0.6,28.3,41.2,0.109,0.0,65,5.0,7.8,45.8,42.0,32.2,0.0,31,15.0,0.7,44.0,46.8,35,0.0,0.5,36,0.1,48,767.9,4189.8,14.5,70.4,0.0,1.065,29.8,7.122,38.0,0,18.7,81.3,37.1,871.5,848.2,21.6.2026,1.049,69,0.0,0.0,646,26.8,85.0,0.0,33.7,34.7,43.0,0.0,0.0,32.2,1.058,3790.7,48,36.0,0.0,64.1,350.0,1.7,0,0.966,3092.4,0.0,0.0,35.5,3092.4,0.0,0,0.0,1.062,904.8,1.029,1.064,0,31.0,31.0,917.5,45.8,2078.9,1.062,1127.3,4389.3,27.5,38.2
43,57.0,45.0,5065,20:34:16.488,71.2,0.0,4.7,3.333,997.6,62.9,1775.2,44,0.005,100.7,53,21.6,0.0,108.7,972.6,2783.3,41.2,59.2,0.0,18.9,47,54,47,65.1,49,0.0,37,19.594,2377.6,0,59.2,9704,66.5,46,6.9,14.1,95.5,3.5,0.0,897.8,0.0,54,0.645,0.1,23.1,67.2,53,0.0,0.0,7.351,1831.2,60.6,0.6,96.1,78.2,2830,97.5,47,0.0,11503,54.2,8.9,73,10.0,90.6,13.4,88.3,0.0,10.0,57,0.0,0.4,57.0,9.0,105.8,12.7,0.1,2319.1,0,0.0,4.0,46,21.6,3.723,15.126,2230.7,997.6,62.4,73,8.6,26.8,1186,5.228,0.0,0.0,56,53,23.1,10.0,64.3,25.8,56.3,0.686,2545.2,42,68.8,0.0,0.0,78.2,897.8,58.1,8.8,4.1,67.7,47,47,1.9,63.3,92.9,0.312,0.0,47,2.9,9.3,96.6,42.0,64.1,0.0,54,32.5,3.1,9.0,54.3,53,0.0,1.3,37,0.3,50,1730.0,997.6,4.7,25.3,0.0,0.686,12.5,36.056,4.0,0,58.8,97.1,9.8,2497.2,1924.7,21.6.2026,0.679,46,0.0,4.3,646,64.4,64.1,0.0,97.7,76.7,9.0,0.0,0.0,64.1,0.665,399.0,50,61.6,0.139,17.6,350.0,0.0,0,0.608,1097.3,0.0,0.0,88.3,997.6,0.0,0,0.0,0.65,2260.6,0.65,0.679,0,10.0,11.0,2247.4,96.6,2476.6,0.648,2316.2,897.8,65.2,61.4
41,0.0,44.0,5064,20:34:17.499,14.5,0.0,0.0,3.333,1097.3,3.1,8.1,44,0.008,0.1,55,2.6,0.0,7.0,1247.0,169.1,41.2,0.7,0.0,96.3,45,56,45,1.8,48,0.0,36,36.045,7.9,0,0.7,9706,6.0,45,0.0,78.6,2.2,36.6,0.0,1296.8,0.0,55,0.658,0.0,7.2,0.2,55,0.0,0.0,0.308,1.9,0.0,0.4,2.3,14.5,2831,0.4,45,2.4,11501,54.2,8.9,48,11.0,0.0,48.7,0.0,0.0,14.0,59,0.0,10.7,0.1,13.0,2.9,0.0,0.0,0.6,0,0.0,0.0,44,2.7,4.492,30.593,36.8,1097.3,3.7,45,0.0,99.8,1186,9.135,0.0,0.0,56,55,96.2,11.0,8.4,99.2,0.1,0.685,57.6,43,15.8,0.0,0.0,7.0,1197.1,0.7,82.0,0.0,0.8,45,48,1.6,4.3,0.3,0.595,0.0,45,0.0,6.3,1.6,42.0,3.1,0.0,56,3.125,19.5,12.0,0.0,55,0.0,1.1,36,0.3,48,39.4,1396.6,0.0,99.2,0.0,0.685,43.4,15.873,6.0,0,0.7,4.3,12.5,0.5,52.4,21.6.2026,0.684,44,0.0,0.0,622,0.8,64.1,0.0,0.0,5.0,13.0,0.0,0.0,3.1,0.676,598.5,48,2.7,0.005,94.6,350.0,0.0,0,0.648,1496.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,0.658,0.5,0.664,0.684,0,11.0,15.0,0.4,1.6,103.5,0.693,43.2,1296.8,0.0,1.3
44,0.0,43.0,5063,20:34:18.498,23.2,0.0,0.0,3.333,1097.3,7.6,120.0,45,0.003,1.3,55,0.4,0.0,13.2,1770.7,330.4,41.2,0.7,0.0,83.4,45,55,45,6.2,48,0.0,37,4.479,12.3,0,0.2,9707,14.3,45,1.5,71.2,11.7,22.6,0.0,1396.6,0.0,55,0.771,0.0,0.9,2.1,55,0.0,0.0,0.216,23.0,0.1,0.1,4.0,23.2,2831,6.6,45,2.1,11500,54.2,8.9,48,11.0,0.0,44.1,0.1,0.0,26.0,56,0.0,5.7,0.0,26.0,9.4,0.0,0.0,0.8,0,0.0,0.0,47,0.5,3.002,1.032,96.3,1097.3,19.6,45,0.0,97.7,1186,1.769,0.0,0.0,55,55,79.9,11.0,13.1,88.8,0.0,0.776,99.1,42,23.5,0.0,0.0,15.6,2294.4,0.2,80.9,0.6,2.2,47,47,0.4,20.9,0.6,0.116,0.0,45,0.0,7.5,4.5,36.0,9.7,0.0,53,3.75,10.7,23.0,18.9,55,0.0,0.3,37,0.1,48,216.0,2593.7,8.2,97.9,0.0,0.684,50.1,4.003,18.0,0,0.0,7.4,17.8,0.7,169.3,21.6.2026,0.679,45,0.0,0.0,622,10.9,64.1,0.0,0.0,15.5,14.0,0.0,0.0,9.7,0.743,1795.6,48,6.1,0.019,83.4,300.0,1.5,0,0.706,1097.3,0.0,0.0,0.1,1995.1,0.0,0,0.0,0.759,0.9,0.771,0.716,0,20.0,11.0,0.8,4.5,181.8,0.793,101.2,2593.7,13.8,0.9
