P-core 3 [°C],P-core 1 T1 C0 Ocupação [%],PCH Temperatura [°C],Memória física utilizada [MB],Time,P-core 2 T0 Uso [%],GPU Core (NVVDD) Saida de Energia [W].1,E-core 7 C1 Ocupação [%],Potência das linhas GPU (avg) [W],E-core 4 Relógio [MHz],Core C0 Ocupação (avg) [%],E-core 6 T0 Relógio efetivo [MHz],P-core 1 [°C],Potência de núcleo GT [W],E-core 7 T0 Utilização [%],E-core 7 Distância para TjMAX [°C],Atividade de leitura [%],GPU Core (NVVDD) Entrada de energia (sum) [W],P-core 2 T0 Utilização [%],Relógios núcleo (avg) [MHz],P-core 2 T0 Relógio efetivo [MHz],SPD Hub Temperatura [°C],P-core 1 T0 C0 Ocupação [%],Uso de memória GPU [%],P-core 0 C7 Ocupação [%],E-core 5 [°C],Distância do núcleo para TjMAX (avg) [°C],E-core 7 [°C],P-core 0 T0 Uso [%],CPU Inteira [°C],iGPU VID [V],Temperatura do disco [°C],Potência total da CPU [W],P-core 1 T0 Relógio efetivo [MHz],Memória GPU alocada [MB],P-core 1 T1 Uso [%],Memória virtual disponível [MB],P-core 3 T0 Uso [%],P-core 0 [°C],P-core 0 C6 Ocupação [%],Core C7 Ocupação (avg) [%],E-core 5 T0 Utilização [%],P-core 2 C7 Ocupação [%],Carga do núcleo da GPU [%],P-core 1 Relógio [MHz],Temperatura de ponto quente da GPU [°C],P-core 0 Distância para TjMAX [°C],P-core 2 VID [V],Taxa de download atual [KB/s],P-core 3 C1 Ocupação [%],E-core 7 T0 C0 Ocupação [%],E-core 6 Distância para TjMAX [°C],Taxa de upload atual [KB/s],Carga do barramento GPU [%],Taxa de leituras [MB/s],E-core 7 T0 Relógio efetivo [MHz],P-core 2 T1 C0 Ocupação [%],GPU Render/Computing Uso [%],P-core 0 T0 Utilização [%],Uso máximo de CPU / thread [%],Memória física disponível [MB],E-core 6 T0 Utilização [%],E-core 4 [°C],Package C6 Ocupação [%],Memória virtual comprometida [MB],Carga da memória virtual [%],Utilização do arquivo de paginação [%],CPU Inteira [°C].1,E-core 4 Relação [x],P-core 3 T1 Utilização [%],Core C6 Ocupação (avg) [%],P-core 0 T1 Utilização [%],GPU Potência [W],P-core 3 Relação [x],P-core 3 Distância para TjMAX [°C],GPU PCIe +3 3V Entrada de energia (est) [W],Package C3 Ocupação [%],P-core 3 T1 C0 Ocupação [%],P-core 2 Relação [x],E-core 4 T0 Utilização [%],E-core 5 C1 Ocupação [%],Atividade de gravação [%],P-core 3 T1 Relógio efetivo [MHz],Memória GPU disponível [MB],Temperatura de junção da memória GPU [°C],P-core 1 C6 Ocupação [%],P-core 2 [°C],Atividade total [%],Potência do System Agent [W],Potência de núcleos IA [W],Relógios efetivos núcleo (avg) [MHz],E-core 5 Relógio [MHz],E-core 5 T0 C0 Ocupação [%],CPU IA Cores [°C],E-core 6 C1 Ocupação [%],E-core 7 C6 Ocupação [%],Page File Used [MB],Potência total do sistema [W],GPU Core Voltage [V],GPU 12VHPWR Potência [W],P-core 1 Distância para TjMAX [°C],E-core 4 Distância para TjMAX [°C],E-core 5 C6 Ocupação [%],E-core 5 Relação [x],P-core 3 T0 C0 Ocupação [%],E-core 6 C6 Ocupação [%],P-core 0 T1 C0 Ocupação [%],Utilização de D3D GPU [%].1,E-core 6 VID [V],P-core 0 T0 Relógio efetivo [MHz],Temperatura do disco 3 [°C],P-core 2 T0 C0 Ocupação [%],Relógio de vídeo GPU [MHz],GPU Crossbar Relógio [MHz],E-core 4 T0 Uso [%],P-core 0 Relógio [MHz],P-core 3 T1 Uso [%],P-core 3 C7 Ocupação [%],P-core 1 C1 Ocupação [%],E-core 7 T0 Uso [%],Núcleo máximo [°C],VR VCC Temperatura (SVID) [°C],Utilização de D3D GPU [%],E-core 5 T0 Uso [%],P-core 1 T0 Utilização [%],Potência do restante do chip [W],GPU FBVDD Tensão de entrada [V],E-core 6 [°C],P-core 2 C6 Ocupação [%],Core C1 Ocupação (avg) [%],Utilização do núcleo (avg) [%],Relógio de memória GPU [MHz],Uso do núcleo (avg) [%],GPU Clock [MHz].1,P-core 2 Distância para TjMAX [°C],VR VCC Corrente (SVID IOUT) [A],Package C2 Ocupação [%],P-core 0 Relação [x],P-core 2 T1 Uso [%],E-core 5 Distância para TjMAX [°C],Fonte PP de entrada GPU Potência (sum) [W],GPU D3D Uso (avg) [%],Uso total da GPU [%],Temperatura do disco 2 [°C],Utilizações de D3D GPU (avg) [%],GPU Core Temperatura [°C],E-core 5 T0 Relógio efetivo [MHz],P-core 3 Relógio [MHz],P-core 0 C1 Ocupação [%],P-core 1 C7 Ocupação [%],GPU FBVDD Voltagemm de saída [V],E-core 7 VID [V],P-core 2 C1 Ocupação [%],IGPU Potência [W],Uncore Relação [x],PCI Express Error Counters (avg) [],P-core 0 T1 Uso [%],P-core 3 T0 Utilização [%],Relação do relógio do núcleo (avg) [x],P-core 2 T1 Relógio efetivo [MHz],E-core 4 T0 Relógio efetivo [MHz],Date,E-core 4 VID [V],Temperaturas centrais (avg) [°C],GPU 12VHPWR Voltagem [V],E-core 4 C1 Ocupação [%],Memória dinâmica D3D GPU [MB],E-core 6 T0 C0 Ocupação [%],Carga da memória física [%],GPU Core (NVVDD) Saida de Energia [W],P-core 2 T1 Utilização [%],E-core 4 T0 C0 Ocupação [%],P-core 1 Relação [x],Velocidade do link PCIe [GT/s],GPU FBVDD Saida de Energia [W],Uso total da CPU [%],Core VIDs (avg) [V],Ring/LLC Relógio [MHz],CPU GT Cores (gráficos) [°C],P-core 0 T0 C0 Ocupação [%],Taxa de gravações [MB/s],E-core 4 C6 Ocupação [%],GPU Clock [MHz],P-core 3 C6 Ocupação [%],Recovery Count [],Uncore VID [V],E-core 7 Relógio [MHz],Relógio de memória GPU [MHz].1,GPU FBVDD Entrada de energia [W],P-core 1 T1 Utilização [%],E-core 6 Relógio [MHz],Temperatura GPU [°C],Memória dedicada D3D GPU [MB],Limite térmico da GPU [°C],P-core 1 VID [V],P-core 0 T1 Relógio efetivo [MHz],P-core 3 VID [V],E-core 5 VID [V],Memória dinâmica D3D GPU [MB].1,E-core 6 Relação [x],E-core 7 Relação [x],P-core 1 T1 Relógio efetivo [MHz],Utilização total da CPU [%],P-core 3 T0 Relógio efetivo [MHz],P-core 0 VID [V],Relógio efetivo médio [MHz],P-core 2 Relógio [MHz],E-core 6 T0 Uso [%],P-core 1 T0 Uso [%]
45,0.0,45.0,4958,19:47:9.281,0.0,0.0,0.0,3.706,997.8,3.4,20.5,46,0.005,0.4,54,0.0,0.0,0.6,985.3,14.7,42.2,4.9,0.0,69.4,46,54,46,11.0,49,0.0,37,6.609,77.7,0,33.3,10217,17.7,45,0.0,72.1,0.0,98.6,0.0,898.0,0.0,55,0.648,0.0,48.6,0.7,54,0.0,0.0,0.0,7.1,0.0,0.5,6.6,33.9,2937,1.2,46,2.4,10990,51.8,8.9,49,10.0,0.0,49.6,0.0,0.0,10.0,55,0.0,1.1,0.0,9.0,0.1,0.0,0.2,0.5,0,0.0,0.0,44,0.2,3.072,2.884,41.7,997.8,0.0,46,0.0,99.1,1180,2.324,0.0,0.0,54,54,99.9,10.0,19.4,97.8,0.1,0.0,0.688,157.7,41,1.1,0.0,0.0,0.4,898.0,0.0,26.9,0.0,0.0,46,50,1.8,33.9,3.2,0.144,0.0,46,0.0,7.8,1.8,42.0,8.4,0.0,56,1.875,7.6,9.0,0.0,54,0.0,0.0,1.2,37,0.3,48,0.4,997.8,13.8,93.6,0.0,0.688,0.0,4.728,4.0,0,0.0,9.2,9.9,0.4,0.9,21.6.2026,0.678,46,0.0,0.0,558,1.9,62.7,0.0,0.0,0.1,9.0,0.0,0.0,8.4,0.67,399.1,49,12.4,0.002,99.9,350.0,0.0,0,0.633,1097.6,0.0,0.0,0.0,1097.6,0.0,0,0.0,0.649,0.5,0.65,0.678,0,11.0,11.0,0.4,1.8,219.8,0.682,47.3,898.0,0.8,3.9
44,0.0,45.0,4957,19:47:10.273,1.0,0.0,0.0,3.706,1097.3,3.1,41.1,45,0.006,0.5,53,0.2,0.0,0.2,1047.4,3.6,42.2,4.1,0.0,73.9,47,54,47,8.7,48,0.0,37,4.727,50.3,0,0.6,10217,18.8,46,0.0,79.3,0.0,99.5,0.0,997.6,0.0,54,0.65,0.0,26.0,0.8,53,0.1,0.0,0.032,7.8,0.0,0.3,4.9,27.4,2938,2.3,45,9.4,10990,51.8,8.9,48,11.0,0.1,49.3,0.0,0.0,11.0,56,0.0,2.5,0.1,10.0,0.0,0.0,0.2,1.3,0,0.0,0.0,45,0.3,3.067,1.13,37.9,1097.3,0.0,47,0.0,99.1,1180,1.92,0.0,0.0,55,55,99.9,11.0,18.9,95.7,0.1,0.0,0.685,115.6,40,0.4,0.0,0.0,0.0,897.8,0.7,49.4,0.0,1.3,47,49,1.2,0.0,2.1,0.142,0.0,47,0.0,5.0,1.7,42.0,5.6,0.0,55,2.5,20.8,9.0,0.6,53,0.0,0.0,0.7,37,0.2,48,0.5,1097.3,14.4,94.6,0.0,0.685,0.0,4.268,4.0,0,27.4,9.7,10.5,0.4,0.5,21.6.2026,0.685,46,0.0,0.0,558,3.9,62.7,0.0,0.0,0.0,10.0,0.0,0.0,5.6,0.668,399.0,48,8.4,0.003,99.9,350.0,0.0,0,0.611,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,0.651,0.5,0.655,0.685,0,11.0,11.0,0.4,1.7,233.2,0.649,40.6,997.6,3.1,4.6
44,0.0,43.0,4957,19:47:11.265,0.5,0.0,0.0,3.706,1097.3,2.9,55.8,45,0.004,1.5,55,0.0,0.0,0.0,1084.8,0.4,42.0,1.7,0.0,85.6,45,56,45,6.9,48,0.0,37,4.232,19.9,0,0.5,10217,18.3,43,0.0,82.0,0.1,99.9,0.0,997.6,0.0,57,0.655,0.1,30.1,2.4,55,0.0,0.0,0.0,26.2,0.1,0.2,3.1,18.3,2938,3.1,45,9.9,10990,51.8,8.9,48,11.0,0.0,49.0,0.0,0.0,11.0,56,0.0,6.1,0.0,11.0,0.1,0.0,0.0,0.7,0,0.0,0.0,44,0.0,2.756,1.01,34.4,1097.3,0.1,46,0.0,97.5,1180,1.717,0.0,0.0,55,55,99.9,11.0,18.4,94.5,0.0,0.0,0.685,73.7,40,0.0,0.0,0.0,0.6,1097.3,0.6,46.6,1.2,4.4,45,49,0.8,2.1,0.9,0.128,0.0,45,0.0,4.6,1.5,42.0,3.5,0.0,56,1.875,24.1,11.0,0.5,55,0.0,0.0,0.5,37,0.1,48,0.8,1097.3,5.2,95.9,0.0,0.686,0.0,3.856,5.0,0,0.0,9.5,10.9,0.5,1.4,21.6.2026,0.685,44,0.0,0.0,558,5.2,62.7,0.0,0.0,0.1,10.0,0.0,0.0,3.5,0.678,498.8,48,6.6,0.0,99.8,350.0,0.0,0,0.646,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,0.679,0.6,0.655,0.685,0,11.0,11.0,0.4,1.5,232.3,0.692,33.1,1097.3,5.7,2.1
44,0.1,43.0,4956,19:47:12.281,0.0,0.0,0.0,3.706,1097.3,3.6,47.0,44,0.002,0.9,56,0.0,0.0,0.0,1047.4,1.0,42.0,4.4,0.0,56.9,44,56,44,13.5,48,0.0,37,3.884,68.4,0,0.7,10218,16.2,46,0.0,72.5,0.0,99.8,0.0,997.6,0.0,54,0.649,0.1,32.6,1.5,56,0.0,0.0,0.0,16.2,0.0,0.5,8.6,16.2,2939,2.6,44,2.3,10989,51.8,8.9,48,11.0,0.0,49.7,0.0,0.0,11.0,56,0.0,3.3,0.0,10.0,0.1,0.0,0.2,0.5,0,0.0,0.0,45,0.2,2.643,0.813,49.6,1097.3,0.0,46,0.0,98.3,1180,1.616,0.0,0.0,56,56,99.9,11.0,17.4,95.1,0.1,0.0,0.685,204.8,40,0.1,0.0,0.0,0.0,897.8,0.0,40.8,1.6,0.6,46,49,1.9,0.0,2.9,0.117,0.0,44,0.0,7.2,2.1,42.0,3.3,0.0,55,1.875,13.6,9.0,0.0,56,0.0,0.0,1.3,37,0.3,48,0.4,1097.3,23.3,92.5,0.0,0.685,0.0,4.711,4.0,0,0.0,10.4,10.5,0.4,1.1,21.6.2026,0.684,44,0.0,0.0,558,4.5,62.7,0.0,0.0,0.1,10.0,0.0,0.0,3.3,0.671,399.0,48,14.8,0.007,99.8,350.0,4.5,0,0.633,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,0.649,0.5,0.655,0.684,0,11.0,11.0,0.6,2.1,254.3,0.677,53.2,997.6,5.1,3.5
44,0.1,43.0,4956,19:47:13.282,0.0,0.0,0.0,3.706,1097.3,3.6,47.0,44,0.008,0.9,56,0.0,0.0,0.0,1047.4,1.0,42.0,4.4,0.0,56.9,44,56,44,13.5,48,0.0,37,4.75,68.4,0,0.7,10218,16.2,46,0.0,72.5,0.0,99.8,0.0,997.6,0.0,54,0.649,0.1,32.6,1.5,56,0.0,0.0,0.0,16.2,0.0,0.2,8.6,16.2,2939,2.6,44,2.3,10989,51.8,8.9,91,11.0,0.0,49.7,0.0,0.0,11.0,56,0.0,3.3,0.0,10.0,0.1,0.0,0.2,0.5,0,0.0,0.0,45,0.2,3.072,1.159,49.6,1097.3,0.0,91,0.0,98.3,1180,1.874,0.0,0.0,56,56,99.9,11.0,17.4,95.1,0.1,0.0,0.685,204.8,41,0.1,0.0,0.0,0.0,897.8,0.0,40.8,1.6,0.6,46,48,0.7,0.0,2.9,0.145,0.0,44,0.0,7.2,2.1,42.0,3.3,0.0,55,45.626,13.6,9.0,0.0,56,0.0,0.0,0.5,37,0.1,51,0.4,1097.3,23.3,92.5,0.0,0.685,0.0,36.932,4.0,0,0.0,10.4,10.5,0.4,1.1,21.6.2026,0.684,44,0.0,0.0,558,4.5,62.7,0.0,0.0,0.1,10.0,0.0,0.0,3.3,0.671,399.0,51,14.8,0.007,99.8,350.0,4.5,0,0.633,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,0.649,0.5,0.655,0.684,0,11.0,11.0,0.6,2.1,254.3,0.677,53.2,997.6,5.1,3.5
92,72.1,44.0,4953,19:47:14.281,71.2,0.0,6.1,3.706,1097.3,74.4,2014.8,81,0.003,119.2,31,5.9,0.0,114.9,3728.4,2639.1,42.0,76.6,0.0,0.0,69,24,69,83.9,92,0.0,37,41.051,2708.6,0,70.9,10231,80.4,80,0.3,8.7,116.6,20.6,0.0,1496.3,0.0,20,0.682,0.0,10.7,72.5,31,0.0,0.0,11.181,1920.9,74.5,0.3,134.5,83.9,2942,121.4,69,0.0,10976,51.7,8.9,49,32.0,112.1,10.5,110.5,0.0,45.0,8,0.0,0.0,71.9,45.0,116.5,7.5,0.0,2676.0,0,0.0,0.1,80,6.0,3.396,37.031,2844.4,1097.3,70.9,48,4.8,21.0,1180,11.149,0.0,0.0,19,31,21.3,32.0,82.3,19.9,68.9,0.0,0.685,2791.7,41,73.7,0.0,0.0,69.7,1496.3,69.5,4.6,10.0,70.7,92,50,1.1,69.2,121.5,0.184,0.0,69,0.1,7.8,118.8,42.0,73.8,0.0,20,3.125,0.0,39.0,72.2,31,0.0,0.0,0.8,37,0.1,49,1974.6,1496.3,13.1,9.6,0.0,0.687,2.4,35.264,33.0,0,78.4,128.1,37.4,2624.3,1928.3,21.6.2026,0.692,76,0.0,7.8,558,74.9,62.7,0.0,116.7,70.8,42.0,0.0,0.0,73.8,1.04,1895.4,49,84.1,0.014,21.1,350.0,0.0,0,0.716,1097.3,0.0,0.0,113.8,1097.3,0.0,0,0.0,0.716,2705.7,0.721,0.685,0,32.0,32.0,2712.5,118.8,2660.7,0.687,2542.2,1496.3,72.5,76.3
45,65.8,45.0,4950,19:47:15.290,0.0,0.0,12.1,3.706,1097.3,66.4,141.4,45,0.004,6.7,53,0.5,0.0,1.3,2381.7,28.6,42.0,67.6,0.0,12.5,47,52,47,13.6,48,0.0,37,31.633,143.5,0,0.0,10232,18.7,45,0.0,12.5,5.0,18.6,0.0,4489.0,0.0,55,1.014,0.1,15.0,64.4,53,0.0,0.0,0.233,101.8,63.9,0.5,7.4,18.7,2945,8.3,47,0.0,10975,51.7,8.9,48,11.0,0.1,11.1,0.0,0.0,44.0,55,0.0,1.3,64.9,44.0,4.3,14.6,0.0,2.9,0,0.0,0.0,45,0.5,3.343,27.729,84.0,1097.3,65.5,47,13.8,22.9,1180,9.957,0.0,0.0,55,53,19.3,11.0,68.8,16.2,66.0,0.0,0.685,167.9,42,64.8,0.0,0.0,2.7,1396.6,0.0,6.0,14.3,8.1,47,49,1.9,3.8,6.0,0.209,0.0,47,4.7,12.6,4.3,42.0,5.7,0.0,55,4.375,2.5,14.0,0.0,53,0.0,0.0,1.2,37,0.3,48,80.9,4389.3,10.6,13.2,0.0,0.79,7.9,5.22,13.0,0,0.0,11.2,23.9,22.9,63.3,21.6.2026,0.922,48,0.0,12.3,558,69.3,62.7,0.0,1.0,65.0,45.0,0.0,0.0,5.7,0.885,1296.8,48,70.4,0.001,22.1,350.0,3.4,0,0.716,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,1.054,0.8,1.012,0.898,0,11.0,11.0,0.5,4.3,253.6,0.708,76.5,4389.3,12.2,8.7
45,0.0,45.0,4949,19:47:16.283,0.0,0.0,0.2,3.706,1097.3,6.9,111.3,45,0.006,6.7,53,0.3,0.0,1.3,2381.7,1.1,42.0,9.0,0.0,63.2,47,54,47,13.6,48,0.0,37,5.259,57.8,0,0.0,10231,18.7,45,0.0,62.2,5.0,91.4,0.0,1795.6,0.0,55,0.703,0.0,60.9,9.2,53,0.0,0.0,0.167,46.8,1.5,0.5,7.4,18.7,2946,8.3,47,0.1,10976,51.7,8.9,48,11.0,0.1,43.9,0.0,0.0,44.0,55,0.0,0.8,0.2,44.0,4.3,2.5,0.0,0.4,0,0.0,2.7,45,0.3,3.317,1.403,84.0,1895.4,7.2,45,5.1,89.4,1180,2.022,0.0,0.0,55,53,89.2,11.0,20.4,80.6,0.1,0.0,0.683,119.0,42,2.1,0.0,0.0,2.7,1396.6,0.0,12.9,5.4,8.1,47,49,1.9,3.8,6.0,0.147,0.0,47,0.0,12.6,4.3,42.0,5.7,0.0,55,3.125,3.1,14.0,0.0,53,0.0,0.0,1.2,37,0.3,46,1.5,1895.4,17.4,81.3,0.0,0.683,5.0,3.985,13.0,0,0.0,11.2,23.9,0.4,53.0,21.6.2026,0.688,46,0.0,4.1,558,12.8,62.6,0.0,1.0,5.6,45.0,0.0,0.0,5.7,0.885,798.0,48,14.2,0.0,89.3,350.0,0.0,0,0.646,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,0.698,0.5,0.703,0.763,0,11.0,11.0,0.4,4.3,147.1,0.716,38.1,1895.4,12.2,8.7
44,0.1,44.0,4950,19:47:17.285,0.3,0.0,0.0,3.706,1097.3,4.7,119.4,44,0.002,4.2,53,0.4,0.0,0.1,1546.2,2.6,42.0,2.5,0.0,57.8,45,55,47,15.1,48,0.0,37,3.954,25.9,0,1.8,10232,15.8,45,0.0,71.6,2.3,99.7,0.0,1995.1,0.0,55,0.707,0.1,44.6,5.6,55,0.2,0.0,0.594,67.0,0.0,0.4,8.9,19.0,2944,7.1,45,5.4,10975,51.7,8.9,46,11.0,0.0,47.0,0.0,0.0,20.0,56,0.0,0.9,0.0,20.0,1.4,0.0,0.6,0.6,0,0.0,0.0,44,1.0,2.623,0.956,57.8,1097.3,3.6,45,0.0,93.4,1180,1.635,0.0,0.0,56,55,96.3,11.0,16.6,88.2,0.1,0.0,0.679,210.9,41,0.2,0.0,0.0,0.0,1995.1,0.3,33.1,0.0,3.1,47,49,1.6,6.7,1.2,0.106,0.0,45,0.0,8.4,2.8,42.0,6.6,0.0,56,14.375,14.3,20.0,0.3,55,0.0,0.0,1.0,37,0.3,46,41.1,1995.1,22.7,95.9,0.0,0.684,0.0,4.603,14.0,0,19.0,8.8,15.5,0.6,24.9,21.6.2026,0.699,45,0.0,0.0,558,10.6,62.7,0.0,0.0,2.0,20.0,0.0,0.0,6.6,0.701,1396.6,46,14.9,0.334,97.9,99.8,0.0,0,0.673,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,0.712,0.6,0.707,0.699,0,11.0,11.0,0.7,2.8,199.6,0.717,50.8,1995.1,11.1,5.6
44,0.1,44.0,4950,19:47:18.278,0.6,0.0,0.0,3.706,1097.3,3.8,45.2,44,0.004,2.8,53,0.4,0.0,1.1,1346.7,24.3,42.0,3.1,0.0,64.4,47,54,47,13.1,46,0.0,37,4.652,64.8,0,0.0,10232,14.6,45,0.0,75.6,0.1,97.4,0.0,1596.1,0.0,55,0.686,0.1,33.0,4.7,53,0.2,0.0,0.594,50.9,0.1,0.4,7.1,14.6,2945,2.5,47,4.5,10975,51.7,8.9,46,11.0,0.0,48.7,0.0,0.0,16.0,56,0.0,2.9,0.1,16.0,0.2,0.0,0.6,0.8,0,0.0,0.0,44,1.0,3.003,1.147,45.8,1097.3,0.2,45,0.0,95.0,1180,1.783,0.0,0.0,56,53,99.6,11.0,16.2,95.2,0.1,0.0,0.685,169.8,41,1.9,0.0,0.0,0.6,1596.1,0.0,45.0,0.0,6.5,47,48,1.7,0.0,2.6,0.139,0.0,47,0.0,6.3,2.0,42.0,3.6,0.0,56,5.625,14.3,16.0,0.0,53,0.0,0.0,1.1,37,0.3,46,1.8,1596.1,17.1,95.7,0.0,0.685,0.0,4.801,10.0,0,3.3,7.9,13.5,0.7,3.1,21.6.2026,0.684,46,0.0,0.0,558,4.3,62.6,0.0,0.0,0.3,16.0,0.0,0.0,3.6,0.692,997.6,46,14.4,0.334,99.5,350.0,0.0,0,0.646,1097.3,0.0,0.0,0.1,1097.3,0.0,0,0.0,0.686,0.7,0.684,0.689,0,11.0,11.0,0.9,2.0,187.0,0.736,45.4,1596.1,3.0,1.9
44,0.1,44.0,5404,19:47:19.290,0.6,0.0,0.0,3.706,1097.3,3.8,45.2,44,0.005,2.8,53,0.1,0.0,1.1,1346.7,24.3,42.0,3.1,0.0,64.4,47,54,47,13.1,46,0.0,37,4.772,64.8,0,0.0,8410,14.6,45,0.0,75.6,0.1,97.4,0.0,1596.1,0.0,55,0.686,0.9,33.0,4.7,53,0.2,0.0,0.097,50.9,0.1,0.4,7.1,14.6,2491,2.5,47,4.5,12797,60.3,8.9,53,11.0,0.0,48.7,0.0,0.0,16.0,56,0.0,2.9,0.1,16.0,0.2,0.0,0.2,0.8,0,0.0,0.0,44,0.3,3.102,1.166,45.8,1097.3,0.2,53,0.0,95.0,1180,1.798,0.0,0.0,56,53,99.6,11.0,16.2,95.2,0.1,0.0,0.685,169.8,42,1.9,0.0,0.0,0.6,1596.1,0.0,45.0,0.0,6.5,47,48,1.7,0.0,2.6,0.143,0.0,47,0.0,6.3,2.0,42.0,3.6,0.0,56,18.125,14.3,16.0,0.0,53,0.0,0.0,1.1,37,0.3,48,1.8,1596.1,17.1,95.7,0.0,0.685,0.0,4.801,10.0,0,3.3,7.9,13.5,0.7,3.1,21.6.2026,0.684,46,0.0,0.0,558,4.3,68.4,0.0,0.0,0.3,16.0,0.0,0.0,3.6,0.692,997.6,48,14.4,0.101,99.5,350.0,0.0,0,0.646,1097.3,0.0,0.0,0.1,1097.3,0.0,0,0.0,0.686,0.7,0.684,0.689,0,11.0,11.0,0.9,2.0,187.0,0.736,45.4,1596.1,3.0,1.9
56,9.1,45.0,5404,19:47:20.283,13.7,0.0,0.0,3.706,3092.4,15.4,325.5,55,0.0,16.8,47,2.4,0.0,15.8,3192.2,408.7,41.8,15.3,0.0,72.3,53,46,53,21.6,56,0.0,37,8.51,437.0,0,11.1,8410,38.7,53,0.0,71.2,16.6,86.4,0.0,3192.2,0.0,47,0.946,0.4,10.8,12.9,47,0.2,0.0,9.862,310.5,12.3,0.5,21.8,38.7,2491,17.7,53,8.2,12797,60.3,8.9,60,31.0,15.7,43.4,12.1,0.0,35.0,44,0.0,7.4,12.8,32.0,16.5,0.0,0.0,407.3,0,0.0,0.0,53,2.5,2.893,5.084,433.2,3092.4,12.6,60,0.0,86.9,1180,2.72,0.0,0.0,45,47,87.2,31.0,38.7,85.6,10.4,0.0,0.98,551.9,42,13.1,0.0,0.0,14.5,3291.9,14.6,45.9,3.3,13.5,56,48,1.8,14.5,17.0,0.202,0.0,53,0.0,2.2,18.4,42.0,16.7,0.0,47,24.375,24.6,33.0,14.2,47,0.0,0.0,1.2,37,0.3,50,307.7,3491.5,3.8,80.2,0.0,0.98,0.0,34.563,30.0,0,12.4,45.9,32.0,383.7,305.3,21.6.2026,0.971,54,0.0,0.0,558,14.1,68.4,0.0,14.8,12.6,32.0,0.0,0.0,16.7,0.968,2992.7,49,21.1,0.009,87.3,350.0,0.3,0,0.873,3092.4,0.0,0.0,10.5,3092.4,0.0,0,0.0,0.956,311.7,0.981,0.97,0,31.0,31.0,271.1,18.4,1177.9,0.958,456.2,3192.2,14.9,15.9
61,75.4,46.0,6476,19:47:21.299,85.6,0.0,13.8,3.706,1695.9,80.6,2237.0,59,0.007,121.8,40,1.4,0.0,122.5,2668.5,3155.2,41.8,87.9,0.0,0.0,60,37,60,81.7,71,0.0,37,35.14,3398.8,0,76.4,8246,80.5,71,2.4,0.5,124.8,2.0,0.0,3790.7,0.0,29,1.05,0.9,11.5,79.8,40,0.2,0.0,1.692,2222.3,76.0,0.5,117.5,89.5,1419,123.0,60,0.0,12960,61.1,8.9,78,17.0,117.0,2.9,110.2,0.0,37.0,39,0.0,0.0,80.1,45.0,122.8,8.8,0.0,2970.9,0,0.0,1.9,71,1.4,4.633,29.404,2737.6,1097.3,84.2,78,12.5,4.6,1180,10.366,0.0,0.0,41,40,4.3,11.0,79.2,4.2,76.0,0.0,0.989,3001.7,42,84.8,0.0,0.0,83.1,4389.3,81.6,0.0,7.5,81.2,71,49,1.8,86.4,133.5,0.689,0.0,60,1.4,10.9,119.0,42.0,82.0,0.0,29,33.751,0.0,44.0,77.8,40,0.0,0.0,1.2,37,0.3,50,2265.8,3691.0,13.0,0.0,0.0,0.939,8.2,34.563,33.0,0,77.0,113.6,26.8,2793.4,2239.5,21.6.2026,0.946,63,0.0,12.0,558,81.0,82.0,0.0,110.2,82.1,38.0,0.0,0.0,82.0,0.984,3291.9,50,80.6,0.004,3.5,350.0,1.1,0,0.883,1097.3,0.0,0.0,111.7,1097.3,0.0,0,0.0,0.959,2817.3,0.991,0.939,0,11.0,11.0,2858.3,119.0,2891.2,1.062,2839.2,4489.0,82.8,89.5
